evolution$generation,evolution$evaluated,tpsAuChamp,qPrésenceBrousse,fréquenceRéu,probaDenonce,probaDiscu,nbProTGMax,objective$om_stockMil,objective$om_charette,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,om_nbCoupe,probaDenonce,mySeed,om_delatMil,SPop,om_charette,om_stockMil,nbSurveillants,nbProTGMax,om_trees,coordinationRNA,engagésInitiaux,nbChampsVisités,om_delatArbres,SReprez,nbCoupeurs,om_caughtCutter
6400,6400,45.89853378749129,0.7304838010798488,6.383122482408453,45.034001892873796,77.53250312294146,50.0,-52472.071199994076,-31.0,5,"[0.7304838010798488,0.7304838010798488,0.7304838010798488,0.7304838010798488,0.7304838010798488]","[93.33,91.67999999999999,92.39,94.05,93.56]","[45.89853378749129,45.89853378749129,45.89853378749129,45.89853378749129,45.89853378749129]","[10.0,10.0,10.0,10.0,10.0]","[6.383122482408453,6.383122482408453,6.383122482408453,6.383122482408453,6.383122482408453]","[5.0,5.0,5.0,5.0,5.0]","[77.53250312294146,77.53250312294146,77.53250312294146,77.53250312294146,77.53250312294146]","[400.0,343.0,395.0,365.0,320.0]","[45.034001892873796,45.034001892873796,45.034001892873796,45.034001892873796,45.034001892873796]","[-1602300422,1406828320,-1874796391,-1871536070,-2057236140]","[8196.217999996123,8798.680399996221,7342.917399996477,7835.704599996076,9363.645399996072]","[true,true,true,true,true]","[31.0,34.0,33.0,37.0,32.0]","[53327.687999993796,53304.90159999388,52472.071199994076,53035.72159999378,54416.17679999362]","[1.0,1.0,1.0,1.0,1.0]","[50.0,50.0,50.0,50.0,50.0]","[4965.0,5283.0,4976.0,5083.0,5140.0]","[true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0]","[93.0,95.0,90.0,94.0,94.0]","[4430.0,4748.0,4441.0,4548.0,4605.0]","[false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0]","[240.0,241.0,240.0,240.0,242.0]"
6400,6400,0.0,0.4308459414273583,4.45300038941042,46.68332303394309,62.41771368692428,50.0,-41963.2839999981,-52.0,4,"[0.4308459414273583,0.4308459414273583,0.4308459414273583,0.4308459414273583]","[27.37,29.84,28.799999999999997,23.25]","[0.0,0.0,0.0,0.0]","[10.0,10.0,10.0,10.0]","[4.45300038941042,4.45300038941042,4.45300038941042,4.45300038941042]","[5.0,5.0,5.0,5.0]","[62.41771368692428,62.41771368692428,62.41771368692428,62.41771368692428]","[600.0,596.0,575.0,643.0]","[46.68332303394309,46.68332303394309,46.68332303394309,46.68332303394309]","[-310894731,-1926525633,-480551651,268025757]","[-1213.125399999335,-1723.878799999664,-2056.222199999531,-2983.5159999994867]","[true,true,true,true]","[55.0,52.0,56.0,54.0]","[43757.90079999829,43443.14799999803,43398.827199998115,41963.2839999981]","[1.0,1.0,1.0,1.0]","[50.0,50.0,50.0,50.0]","[199.0,230.0,198.0,132.0]","[true,true,true,true]","[9.0,9.0,9.0,9.0]","[91.0,95.0,88.0,92.0]","[-336.0,-305.0,-337.0,-403.0]","[false,false,false,false]","[10.0,10.0,10.0,10.0]","[172.0,190.0,193.0,112.0]"
6400,6400,32.808033771086755,0.19534244663643588,7.222464319583874,57.02925685534,91.88934942587197,15.883940649521813,-48142.40479999574,-31.0,15,"[0.19534244663643588,0.19534244663643588,0.19534244663643588,0.19534244663643588,0.19534244663643588,0.19534244663643588,0.19534244663643588,0.19534244663643588,0.19534244663643588,0.19534244663643588,0.19534244663643588,0.19534244663643588,0.19534244663643588,0.19534244663643588,0.19534244663643588]","[71.67999999999999,72.67,72.04,73.85000000000001,72.89999999999999,73.71,71.09,71.39999999999999,73.79,71.06,72.21,72.42,72.32,72.82,72.43]","[32.808033771086755,32.808033771086755,32.808033771086755,32.808033771086755,32.808033771086755,32.808033771086755,32.808033771086755,32.808033771086755,32.808033771086755,32.808033771086755,32.808033771086755,32.808033771086755,32.808033771086755,32.808033771086755,32.808033771086755]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[7.222464319583874,7.222464319583874,7.222464319583874,7.222464319583874,7.222464319583874,7.222464319583874,7.222464319583874,7.222464319583874,7.222464319583874,7.222464319583874,7.222464319583874,7.222464319583874,7.222464319583874,7.222464319583874,7.222464319583874]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[91.88934942587197,91.88934942587197,91.88934942587197,91.88934942587197,91.88934942587197,91.88934942587197,91.88934942587197,91.88934942587197,91.88934942587197,91.88934942587197,91.88934942587197,91.88934942587197,91.88934942587197,91.88934942587197,91.88934942587197]","[779.0,709.0,717.0,563.0,768.0,675.0,764.0,749.0,629.0,757.0,772.0,733.0,633.0,639.0,568.0]","[57.02925685534,57.02925685534,57.02925685534,57.02925685534,57.02925685534,57.02925685534,57.02925685534,57.02925685534,57.02925685534,57.02925685534,57.02925685534,57.02925685534,57.02925685534,57.02925685534,57.02925685534]","[-394205379,226206138,865634475,-1550405195,1769647505,-1780046862,2072870964,-998805010,-1577280406,349200652,-1487428502,819032233,767706982,255947281,-944590861]","[4280.024599997945,5151.166199998021,4410.232599998075,2794.964799998015,4541.817799997865,3977.979599997743,3688.2667999978657,3316.3601999980747,5818.732599997864,4795.7233999979,5371.643399997905,5055.388199998029,5598.317999997897,5488.642799997775,5056.514999997809]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[44.0,43.0,40.0,38.0,46.0,39.0,51.0,31.0,40.0,48.0,36.0,34.0,37.0,36.0,39.0]","[49593.973599995574,49411.68239999563,49871.416799995764,48142.40479999574,50183.66559999566,48839.51839999548,49191.58079999561,48673.25279999573,50350.43199999556,49740.70799999567,50245.514399995605,50007.884799995656,50480.38959999558,50951.141599995535,50211.96079999548]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[15.883940649521813,15.883940649521813,15.883940649521813,15.883940649521813,15.883940649521813,15.883940649521813,15.883940649521813,15.883940649521813,15.883940649521813,15.883940649521813,15.883940649521813,15.883940649521813,15.883940649521813,15.883940649521813,15.883940649521813]","[1586.0,1639.0,1768.0,1890.0,1618.0,1788.0,1590.0,1665.0,1664.0,1622.0,1624.0,1706.0,1798.0,1737.0,1751.0]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[87.0,94.0,88.0,93.0,89.0,97.0,92.0,90.0,88.0,92.0,96.0,90.0,90.0,92.0,94.0]","[1051.0,1104.0,1233.0,1355.0,1083.0,1253.0,1055.0,1130.0,1129.0,1087.0,1089.0,1171.0,1263.0,1202.0,1216.0]","[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[211.0,212.0,217.0,226.0,211.0,235.0,213.0,212.0,240.0,214.0,216.0,219.0,215.0,239.0,239.0]"
6400,6400,45.28063017635113,0.6960402022129143,5.594935232141111,37.297311719125034,100.0,46.95450519838517,-54062.36159999364,-34.0,1,"[0.6960402022129143]","[93.03]","[45.28063017635113]","[10.0]","[5.594935232141111]","[5.0]","[100.0]","[443.0]","[37.297311719125034]","[1352684211]","[9288.587999996038]","[true]","[34.0]","[54062.36159999364]","[1.0]","[46.95450519838517]","[4930.0]","[true]","[9.0]","[94.0]","[4395.0]","[false]","[10.0]","[240.0]"
6400,6400,62.64599729698097,0.04066111844236089,1.0,35.678175008617394,53.27636895312919,18.98381848875026,-44314.039199998246,-54.0,1,"[0.04066111844236089]","[28.7]","[62.64599729698097]","[10.0]","[1.0]","[5.0]","[53.27636895312919]","[465.0]","[35.678175008617394]","[1905017598]","[-678.1457999994964]","[true]","[54.0]","[44314.039199998246]","[1.0]","[18.98381848875026]","[252.0]","[true]","[9.0]","[89.0]","[-283.0]","[false]","[10.0]","[183.0]"
6400,6400,77.00843127895018,0.01457779382970481,6.599029552796443,46.099005401833686,86.94960808828947,17.1382034933216,-48533.52959999609,-39.0,3,"[0.01457779382970481,0.01457779382970481,0.01457779382970481]","[66.94,62.21,66.56]","[77.00843127895018,77.00843127895018,77.00843127895018]","[10.0,10.0,10.0]","[6.599029552796443,6.599029552796443,6.599029552796443]","[5.0,5.0,5.0]","[86.94960808828947,86.94960808828947,86.94960808828947]","[467.0,493.0,514.0]","[46.099005401833686,46.099005401833686,46.099005401833686]","[-1687875928,1659758570,258144172]","[4323.594199998413,3562.5033999984735,2995.9733999984383]","[true,true,true]","[49.0,46.0,39.0]","[49130.73359999617,48890.85039999626,48533.52959999609]","[1.0,1.0,1.0]","[17.1382034933216,17.1382034933216,17.1382034933216]","[1493.0,1280.0,1436.0]","[true,true,true]","[9.0,9.0,9.0]","[95.0,88.0,93.0]","[958.0,745.0,901.0]","[false,false,false]","[10.0,10.0,10.0]","[240.0,240.0,240.0]"
6400,6400,40.075368962554066,0.46723769164309586,6.004683770503836,100.0,71.68550482134036,35.016346018550166,-53079.29119999398,-30.0,3,"[0.46723769164309586,0.46723769164309586,0.46723769164309586]","[90.29,90.52,89.18]","[40.075368962554066,40.075368962554066,40.075368962554066]","[10.0,10.0,10.0]","[6.004683770503836,6.004683770503836,6.004683770503836]","[5.0,5.0,5.0]","[71.68550482134036,71.68550482134036,71.68550482134036]","[220.0,224.0,272.0]","[100.0,100.0,100.0]","[261846720,-984125494,-733180640]","[8534.383199996271,8215.811799996212,9068.548999996303]","[true,true,true]","[38.0,30.0,33.0]","[53991.99919999395,53270.59679999392,53079.29119999398]","[1.0,1.0,1.0]","[35.016346018550166,35.016346018550166,35.016346018550166]","[3923.0,4015.0,3850.0]","[true,true,true]","[9.0,9.0,9.0]","[91.0,95.0,89.0]","[3388.0,3480.0,3315.0]","[false,false,false]","[10.0,10.0,10.0]","[241.0,242.0,240.0]"
6400,6400,80.89305987151832,0.1462157192859041,7.376157182368741,43.752287193939516,88.77567137827252,8.006302774060645,-48345.97999999606,-43.0,4,"[0.1462157192859041,0.1462157192859041,0.1462157192859041,0.1462157192859041]","[67.0,62.83,67.2,65.71000000000001]","[80.89305987151832,80.89305987151832,80.89305987151832,80.89305987151832]","[10.0,10.0,10.0,10.0]","[7.376157182368741,7.376157182368741,7.376157182368741,7.376157182368741]","[5.0,5.0,5.0,5.0]","[88.77567137827252,88.77567137827252,88.77567137827252,88.77567137827252]","[406.0,544.0,394.0,430.0]","[43.752287193939516,43.752287193939516,43.752287193939516,43.752287193939516]","[1873998525,-2044617499,1514386412,-1271132326]","[5011.818599998274,4314.391999998661,3086.492999998336,4131.0991999986145]","[true,true,true,true]","[48.0,45.0,43.0,46.0]","[50000.62319999598,49035.831999996386,48345.97999999606,49624.27199999616]","[1.0,1.0,1.0,1.0]","[8.006302774060645,8.006302774060645,8.006302774060645,8.006302774060645]","[1270.0,1187.0,1313.0,1268.0]","[true,true,true,true]","[9.0,9.0,9.0,9.0]","[95.0,92.0,94.0,94.0]","[735.0,652.0,778.0,733.0]","[false,false,false,false]","[10.0,10.0,10.0,10.0]","[218.0,223.0,240.0,239.0]"
6400,6400,70.4598787391439,0.6236314462443484,8.181953560209575,69.37842382351027,69.71272849889326,43.467703554805475,-51288.17999999411,-22.0,16,"[0.6236314462443484,0.6236314462443484,0.6236314462443484,0.6236314462443484,0.6236314462443484,0.6236314462443484,0.6236314462443484,0.6236314462443484,0.6236314462443484,0.6236314462443484,0.6236314462443484,0.6236314462443484,0.6236314462443484,0.6236314462443484,0.6236314462443484,0.6236314462443484]","[94.26,94.28,93.33,92.86,94.59,92.85,93.71000000000001,94.59,94.15,93.93,93.62,92.12,93.47,91.53999999999999,92.54,92.4]","[70.4598787391439,70.4598787391439,70.4598787391439,70.4598787391439,70.4598787391439,70.4598787391439,70.4598787391439,70.4598787391439,70.4598787391439,70.4598787391439,70.4598787391439,70.4598787391439,70.4598787391439,70.4598787391439,70.4598787391439,70.4598787391439]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[8.181953560209575,8.181953560209575,8.181953560209575,8.181953560209575,8.181953560209575,8.181953560209575,8.181953560209575,8.181953560209575,8.181953560209575,8.181953560209575,8.181953560209575,8.181953560209575,8.181953560209575,8.181953560209575,8.181953560209575,8.181953560209575]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[69.71272849889326,69.71272849889326,69.71272849889326,69.71272849889326,69.71272849889326,69.71272849889326,69.71272849889326,69.71272849889326,69.71272849889326,69.71272849889326,69.71272849889326,69.71272849889326,69.71272849889326,69.71272849889326,69.71272849889326,69.71272849889326]","[137.0,155.0,146.0,128.0,118.0,131.0,126.0,118.0,141.0,150.0,138.0,139.0,149.0,100.0,119.0,146.0]","[69.37842382351027,69.37842382351027,69.37842382351027,69.37842382351027,69.37842382351027,69.37842382351027,69.37842382351027,69.37842382351027,69.37842382351027,69.37842382351027,69.37842382351027,69.37842382351027,69.37842382351027,69.37842382351027,69.37842382351027,69.37842382351027]","[358780608,1230307419,45976805,902415070,1843879559,-1008169295,290720623,797952507,-643945289,-1349405875,-1755222451,80662382,-2094758539,-1956582402,546246837,-492579988]","[6197.4625999965065,7323.260999996193,9146.673799995915,8251.431199996106,5816.291199996362,6951.980399996064,8191.710799996261,7639.265799996116,8753.79619999593,8268.959199996003,8442.17339999602,7616.60459999615,7849.163599996107,7276.436199996446,7091.640999996336,6719.609199996412]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[37.0,37.0,29.0,40.0,37.0,32.0,28.0,34.0,26.0,29.0,22.0,27.0,32.0,33.0,33.0,32.0]","[51373.06559999408,52982.13599999376,54024.55119999361,53177.94879999389,51288.17999999411,51781.46799999392,52964.607999993765,52376.66879999387,53762.131999993675,52913.776799993815,53541.02879999368,53068.27359999383,52865.69999999376,52259.481599994055,51980.53599999403,51788.72959999407]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[43.467703554805475,43.467703554805475,43.467703554805475,43.467703554805475,43.467703554805475,43.467703554805475,43.467703554805475,43.467703554805475,43.467703554805475,43.467703554805475,43.467703554805475,43.467703554805475,43.467703554805475,43.467703554805475,43.467703554805475,43.467703554805475]","[5239.0,5135.0,5267.0,5103.0,5510.0,5481.0,5616.0,5419.0,5328.0,5383.0,5512.0,5275.0,5335.0,5261.0,5612.0,5281.0]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[91.0,91.0,88.0,93.0,95.0,94.0,92.0,92.0,87.0,94.0,88.0,91.0,93.0,92.0,92.0,93.0]","[4704.0,4600.0,4732.0,4568.0,4975.0,4946.0,5081.0,4884.0,4793.0,4848.0,4977.0,4740.0,4800.0,4726.0,5077.0,4746.0]","[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[245.0,246.0,245.0,250.0,249.0,249.0,248.0,249.0,249.0,250.0,250.0,248.0,247.0,250.0,250.0,249.0]"
6400,6400,62.4260479810112,0.5217433634703332,6.863509864075963,50.48685647553624,100.0,40.69190633391128,-52118.50639999404,-29.0,10,"[0.5217433634703332,0.5217433634703332,0.5217433634703332,0.5217433634703332,0.5217433634703332,0.5217433634703332,0.5217433634703332,0.5217433634703332,0.5217433634703332,0.5217433634703332]","[92.15,93.74,94.41000000000001,92.47,93.2,91.88,91.3,92.63,92.74,92.06]","[62.4260479810112,62.4260479810112,62.4260479810112,62.4260479810112,62.4260479810112,62.4260479810112,62.4260479810112,62.4260479810112,62.4260479810112,62.4260479810112]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[6.863509864075963,6.863509864075963,6.863509864075963,6.863509864075963,6.863509864075963,6.863509864075963,6.863509864075963,6.863509864075963,6.863509864075963,6.863509864075963]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0]","[301.0,264.0,276.0,283.0,313.0,302.0,260.0,278.0,263.0,287.0]","[50.48685647553624,50.48685647553624,50.48685647553624,50.48685647553624,50.48685647553624,50.48685647553624,50.48685647553624,50.48685647553624,50.48685647553624,50.48685647553624]","[931036870,-1836354545,887786229,223969843,-1106574903,-559547139,-1050901916,-344177215,1817536684,65981452]","[9936.810999995942,7933.423199996199,8537.888799995933,7022.593199996401,7630.501799996062,6744.5865999962625,8044.350399996154,7397.754999996221,8588.156599995971,6907.534399996286]","[true,true,true,true,true,true,true,true,true,true]","[29.0,41.0,29.0,38.0,35.0,31.0,30.0,35.0,29.0,31.0]","[54371.85599999364,53459.899199993764,53429.350399993644,52118.50639999404,52949.58399999378,52334.100799993976,53214.75759999403,52796.83999999392,54248.65919999365,52448.283199993944]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[40.69190633391128,40.69190633391128,40.69190633391128,40.69190633391128,40.69190633391128,40.69190633391128,40.69190633391128,40.69190633391128,40.69190633391128,40.69190633391128]","[4883.0,4803.0,5060.0,4936.0,5014.0,4843.0,4939.0,4881.0,5059.0,4894.0]","[true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[90.0,95.0,93.0,89.0,91.0,88.0,91.0,89.0,90.0,89.0]","[4348.0,4268.0,4525.0,4401.0,4479.0,4308.0,4404.0,4346.0,4524.0,4359.0]","[false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[241.0,245.0,243.0,243.0,242.0,242.0,242.0,241.0,243.0,243.0]"
6400,6400,17.000684134154408,0.39155400362295567,3.846096922134378,87.56687514912123,35.3720051825793,12.085891158826445,-41774.231999998075,-42.0,18,"[0.39155400362295567,0.39155400362295567,0.39155400362295567,0.39155400362295567,0.39155400362295567,0.39155400362295567,0.39155400362295567,0.39155400362295567,0.39155400362295567,0.39155400362295567,0.39155400362295567,0.39155400362295567,0.39155400362295567,0.39155400362295567,0.39155400362295567,0.39155400362295567,0.39155400362295567,0.39155400362295567]","[25.0,28.1,25.040000000000003,29.79,27.83,24.4,24.01,27.589999999999996,28.17,29.220000000000002,24.4,26.14,28.32,28.32,26.02,25.619999999999997,27.089999999999996,27.200000000000003]","[17.000684134154408,17.000684134154408,17.000684134154408,17.000684134154408,17.000684134154408,17.000684134154408,17.000684134154408,17.000684134154408,17.000684134154408,17.000684134154408,17.000684134154408,17.000684134154408,17.000684134154408,17.000684134154408,17.000684134154408,17.000684134154408,17.000684134154408,17.000684134154408]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[3.846096922134378,3.846096922134378,3.846096922134378,3.846096922134378,3.846096922134378,3.846096922134378,3.846096922134378,3.846096922134378,3.846096922134378,3.846096922134378,3.846096922134378,3.846096922134378,3.846096922134378,3.846096922134378,3.846096922134378,3.846096922134378,3.846096922134378,3.846096922134378]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[35.3720051825793,35.3720051825793,35.3720051825793,35.3720051825793,35.3720051825793,35.3720051825793,35.3720051825793,35.3720051825793,35.3720051825793,35.3720051825793,35.3720051825793,35.3720051825793,35.3720051825793,35.3720051825793,35.3720051825793,35.3720051825793,35.3720051825793,35.3720051825793]","[1008.0,987.0,1013.0,1009.0,1016.0,926.0,1019.0,962.0,964.0,1150.0,1096.0,1082.0,963.0,957.0,1049.0,1168.0,1078.0,1091.0]","[87.56687514912123,87.56687514912123,87.56687514912123,87.56687514912123,87.56687514912123,87.56687514912123,87.56687514912123,87.56687514912123,87.56687514912123,87.56687514912123,87.56687514912123,87.56687514912123,87.56687514912123,87.56687514912123,87.56687514912123,87.56687514912123,87.56687514912123,87.56687514912123]","[1620223564,-501179278,1289952454,-124090522,-1113837126,608472754,546084274,-811810651,-1663711265,-1311437305,211943226,-1892350005,1874783737,1774323119,-1414590113,-44672712,1001728606,1162062732]","[-2421.0549999993236,-1714.0505999996094,-3406.6293999995323,-1608.38179999969,-2810.176599999497,-1392.286599999461,-2215.85219999931,-1470.2235999994446,-1828.2955999994883,-1072.9013999994713,-3321.1177999996507,-2169.966399999277,-2556.0831999994625,-1546.2825999996348,-2547.1313999992344,-2114.0645999995977,-2624.4423999995706,-2742.8815999995277]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[52.0,50.0,56.0,48.0,50.0,56.0,52.0,50.0,50.0,42.0,49.0,49.0,50.0,54.0,55.0,53.0,53.0,53.0]","[42787.60079999835,43542.556799998136,41774.231999998075,42856.210399998075,42560.73839999817,43380.54799999824,42527.435199998275,44021.321599998315,43350.49999999812,44349.095199998235,41864.876799998136,43653.48399999841,43134.404799998156,42946.85519999809,43033.7439999983,42176.37439999807,42494.38239999813,42999.93999999817]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[12.085891158826445,12.085891158826445,12.085891158826445,12.085891158826445,12.085891158826445,12.085891158826445,12.085891158826445,12.085891158826445,12.085891158826445,12.085891158826445,12.085891158826445,12.085891158826445,12.085891158826445,12.085891158826445,12.085891158826445,12.085891158826445,12.085891158826445,12.085891158826445]","[133.0,189.0,161.0,218.0,198.0,138.0,151.0,169.0,197.0,215.0,144.0,157.0,183.0,173.0,152.0,162.0,182.0,166.0]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[88.0,90.0,92.0,90.0,94.0,93.0,94.0,88.0,95.0,94.0,91.0,90.0,92.0,88.0,90.0,88.0,89.0,89.0]","[-402.0,-346.0,-374.0,-317.0,-337.0,-397.0,-384.0,-366.0,-338.0,-320.0,-391.0,-378.0,-352.0,-362.0,-383.0,-373.0,-353.0,-369.0]","[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[80.0,49.0,74.0,54.0,65.0,87.0,77.0,45.0,68.0,84.0,105.0,89.0,68.0,64.0,73.0,94.0,90.0,79.0]"
6400,6400,20.260163533491564,0.7635739409777167,6.566002671909775,0.3635681714754839,52.014733243488244,12.604288038207994,-46958.51359999689,-44.0,3,"[0.7635739409777167,0.7635739409777167,0.7635739409777167]","[55.97,55.96,56.36]","[20.260163533491564,20.260163533491564,20.260163533491564]","[10.0,10.0,10.0]","[6.566002671909775,6.566002671909775,6.566002671909775]","[5.0,5.0,5.0]","[52.014733243488244,52.014733243488244,52.014733243488244]","[1336.0,1334.0,1325.0]","[0.3635681714754839,0.3635681714754839,0.3635681714754839]","[-1824999479,-557084016,1157843465]","[3479.683599999,2043.201399999205,1571.134799999345]","[true,true,true]","[47.0,49.0,44.0]","[49280.9735999967,47431.51919999687,46958.51359999689]","[1.0,1.0,1.0]","[12.604288038207994,12.604288038207994,12.604288038207994]","[829.0,872.0,892.0]","[true,true,true]","[9.0,9.0,9.0]","[93.0,95.0,92.0]","[294.0,337.0,357.0]","[false,false,false]","[10.0,10.0,10.0]","[155.0,149.0,149.0]"
6400,6400,78.0101527493374,0.532231795853767,8.067037606441055,71.05055235373311,70.18928949959982,43.870125583201805,-53032.215999993765,-39.0,2,"[0.532231795853767,0.532231795853767]","[92.67999999999999,94.12]","[78.0101527493374,78.0101527493374]","[10.0,10.0]","[8.067037606441055,8.067037606441055]","[5.0,5.0]","[70.18928949959982,70.18928949959982]","[116.0,136.0]","[71.05055235373311,71.05055235373311]","[-135243970,-558626762]","[8429.590799996055,8220.005999996174]","[true,true]","[43.0,39.0]","[53032.215999993765,53178.44959999384]","[1.0,1.0]","[43.870125583201805,43.870125583201805]","[5359.0,5238.0]","[true,true]","[9.0,9.0]","[89.0,91.0]","[4824.0,4703.0]","[false,false]","[10.0,10.0]","[249.0,249.0]"
6400,6400,80.07401526596192,0.556732741221083,8.113299306670502,58.64994437422828,48.35705625093686,46.34138040169725,-50488.90319999474,-33.0,9,"[0.556732741221083,0.556732741221083,0.556732741221083,0.556732741221083,0.556732741221083,0.556732741221083,0.556732741221083,0.556732741221083,0.556732741221083]","[87.27000000000001,93.57,93.17,92.64,95.05,92.65,83.19,93.33,92.14]","[80.07401526596192,80.07401526596192,80.07401526596192,80.07401526596192,80.07401526596192,80.07401526596192,80.07401526596192,80.07401526596192,80.07401526596192]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[8.113299306670502,8.113299306670502,8.113299306670502,8.113299306670502,8.113299306670502,8.113299306670502,8.113299306670502,8.113299306670502,8.113299306670502]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[48.35705625093686,48.35705625093686,48.35705625093686,48.35705625093686,48.35705625093686,48.35705625093686,48.35705625093686,48.35705625093686,48.35705625093686]","[462.0,138.0,131.0,156.0,173.0,159.0,895.0,173.0,147.0]","[58.64994437422828,58.64994437422828,58.64994437422828,58.64994437422828,58.64994437422828,58.64994437422828,58.64994437422828,58.64994437422828,58.64994437422828]","[1701792659,-411180013,-1912086346,-1265688757,340594942,-1010799503,72405761,843177082,1493170460]","[7138.841399996847,7382.793599996439,8323.295999996102,8801.872999996143,7931.983399995901,6357.405599996462,5757.885399997125,7520.200599996308,6479.538199996401]","[true,true,true,true,true,true,true,true,true]","[43.0,33.0,35.0,37.0,35.0,35.0,39.0,38.0,38.0]","[52183.61039999449,52173.34399999399,53219.0143999938,53496.20719999383,53609.63839999366,51374.818399994154,50488.90319999474,52313.06719999405,51658.02079999411]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[46.34138040169725,46.34138040169725,46.34138040169725,46.34138040169725,46.34138040169725,46.34138040169725,46.34138040169725,46.34138040169725,46.34138040169725]","[3648.0,5393.0,5324.0,5355.0,5261.0,5186.0,2664.0,5020.0,5532.0]","[true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[88.0,95.0,94.0,91.0,91.0,91.0,90.0,90.0,93.0]","[3113.0,4858.0,4789.0,4820.0,4726.0,4651.0,2129.0,4485.0,4997.0]","[false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[222.0,249.0,248.0,249.0,246.0,248.0,203.0,247.0,249.0]"
