evolution$generation,evolution$evaluated,nbSurveillants,tpsAuChamp,probaDiscu,qPrésenceBrousse,nbProTGMax,objective$om_stockMil,objective$om_charette,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,om_nbCoupe,probaDenonce,mySeed,om_delatMil,SPop,om_charette,om_stockMil,nbSurveillants,nbProTGMax,om_trees,coordinationRNA,engagésInitiaux,nbChampsVisités,om_delatArbres,SReprez,nbCoupeurs,om_caughtCutter
20000,20000,15.486679793218903,66.72405465783811,68.72294580059946,0.02588191944502205,35.54456034896741,50564.27359999554,36.0,1,"[0.02588191944502205]","[72.03]","[66.72405465783811]","[10.0]","[2.0]","[5.0]","[68.72294580059946]","[86.0]","[50.0]","[1544233791]","[5330.953399997961]","[false]","[36.0]","[50564.27359999554]","[15.486679793218903]","[35.54456034896741]","[2105.0]","[true]","[9.0]","[5.940589024142135]","[1570.0]","[true]","[10.0]","[247.0]"
20000,20000,1.4679594991266058,28.274474246886015,25.225686062658557,0.33002206002335116,25.259482623272664,43631.44879999808,49.0,1,"[0.33002206002335116]","[28.4]","[28.274474246886015]","[10.0]","[2.0]","[5.0]","[25.225686062658557]","[223.0]","[50.0]","[1545462703]","[-1588.787999999593]","[false]","[49.0]","[43631.44879999808]","[1.4679594991266058]","[25.259482623272664]","[180.0]","[true]","[9.0]","[63.35324649987439]","[-355.0]","[true]","[10.0]","[33.0]"
20000,20000,16.079973699334133,59.215578587122444,16.24586796859563,0.7929377857804725,50.0,52613.797599994614,26.0,1,"[0.7929377857804725]","[81.88]","[59.215578587122444]","[10.0]","[2.0]","[5.0]","[16.24586796859563]","[55.0]","[50.0]","[878564862]","[7638.1389999969615]","[false]","[26.0]","[52613.797599994614]","[16.079973699334133]","[50.0]","[3406.0]","[true]","[9.0]","[5.659213236385348]","[2871.0]","[true]","[10.0]","[249.0]"
20000,20000,15.160769903258206,75.91791225870017,47.20687458614997,0.48539910541209985,44.55578889802163,53234.7895999943,30.0,1,"[0.48539910541209985]","[85.81]","[75.91791225870017]","[10.0]","[2.0]","[5.0]","[47.20687458614997]","[72.0]","[50.0]","[1890478409]","[7910.198599996569]","[false]","[30.0]","[53234.7895999943]","[15.160769903258206]","[44.55578889802163]","[3596.0]","[true]","[9.0]","[5.8704142710373155]","[3061.0]","[true]","[10.0]","[250.0]"
20000,20000,16.371935745882762,80.41888366011032,100.0,0.821313969401862,50.0,52582.247199993915,34.0,2,"[0.821313969401862,0.821313969401862]","[92.44,94.85]","[80.41888366011032,80.41888366011032]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[100.0,100.0]","[73.0,74.0]","[50.0,50.0]","[1387237305,1399272090]","[7806.845999996309,8994.806199995859]","[false,false]","[40.0,34.0]","[52582.247199993915,54441.71759999356]","[16.371935745882762,16.371935745882762]","[50.0,50.0]","[5398.0,5838.0]","[true,true]","[9.0,9.0]","[5.68045229614267,5.68045229614267]","[4863.0,5303.0]","[true,true]","[10.0,10.0]","[250.0,250.0]"
20000,20000,1.0,28.28651280353901,100.0,0.2388879244367804,5.0,44478.30159999821,41.0,1,"[0.2388879244367804]","[30.95]","[28.28651280353901]","[10.0]","[2.0]","[5.0]","[100.0]","[1450.0]","[50.0]","[-1563254876]","[-1177.8815999995059]","[false]","[41.0]","[44478.30159999821]","[1.0]","[5.0]","[240.0]","[true]","[9.0]","[92.0]","[-295.0]","[true]","[10.0]","[198.0]"
20000,20000,14.96161907632448,72.57763196662815,64.23598882907123,0.5089310953021798,41.812497396085526,53054.00079999417,38.0,1,"[0.5089310953021798]","[88.28]","[72.57763196662815]","[10.0]","[2.0]","[5.0]","[64.23598882907123]","[111.0]","[50.0]","[-559983995]","[7700.926799996443]","[false]","[38.0]","[53054.00079999417]","[14.96161907632448]","[41.812497396085526]","[4092.0]","[true]","[9.0]","[5.948554066640763]","[3557.0]","[true]","[10.0]","[250.0]"
20000,20000,16.02095764746703,77.0968029024871,99.04298885447359,0.7020160748809368,40.04609525212304,52875.21519999407,38.0,1,"[0.7020160748809368]","[89.84]","[77.0968029024871]","[10.0]","[2.0]","[5.0]","[99.04298885447359]","[76.0]","[50.0]","[-1077196921]","[6793.16419999647]","[false]","[38.0]","[52875.21519999407]","[16.02095764746703]","[40.04609525212304]","[4917.0]","[true]","[9.0]","[5.492805232770409]","[4382.0]","[true]","[10.0]","[250.0]"
20000,20000,11.419901901364312,75.54776856211839,1.0,0.9631915744194965,46.139245678630154,47698.195199996124,33.0,3,"[0.9631915744194965,0.9631915744194965,0.9631915744194965]","[75.55,71.59,68.92]","[75.54776856211839,75.54776856211839,75.54776856211839]","[10.0,10.0,10.0]","[2.0,2.0,2.0]","[5.0,5.0,5.0]","[1.0,1.0,1.0]","[113.0,118.0,110.0]","[50.0,50.0,50.0]","[1882993905,-829814665,1342214074]","[5194.98619999786,4603.478799997589,1992.3701999984405]","[false,false,false]","[41.0,42.0,33.0]","[50963.911999995486,49733.9471999953,47698.195199996124]","[11.419901901364312,11.419901901364312,11.419901901364312]","[46.139245678630154,46.139245678630154,46.139245678630154]","[2829.0,2760.0,2448.0]","[true,true,true]","[9.0,9.0,9.0]","[8.231244087024075,7.880978381193264,7.880978381193264]","[2294.0,2225.0,1913.0]","[true,true,true]","[10.0,10.0,10.0]","[240.0,240.0,242.0]"
20000,20000,13.01567534279452,27.8200485660766,23.12505058602803,0.35805427507958976,5.0,44700.15599999783,49.0,2,"[0.35805427507958976,0.35805427507958976]","[40.38,45.5]","[27.8200485660766,27.8200485660766]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[23.12505058602803,23.12505058602803]","[79.0,83.0]","[50.0,50.0]","[1450096060,1183423776]","[-181.91559999984747,-156.12440000025526]","[false,false]","[49.0,49.0]","[44700.15599999783,45887.05199999744]","[13.01567534279452,13.01567534279452]","[5.0,5.0]","[424.0,533.0]","[true,true]","[9.0,9.0]","[6.607417420534357,6.837908725901834]","[-111.0,-2.0]","[true,true]","[10.0,10.0]","[240.0,240.0]"
20000,20000,14.719959913637897,83.73054172972208,92.27265295626185,0.9625301465080363,47.57589989277662,52254.47359999396,20.0,1,"[0.9625301465080363]","[92.47999999999999]","[83.73054172972208]","[10.0]","[2.0]","[5.0]","[92.27265295626185]","[88.0]","[50.0]","[1742504505]","[7396.753399996189]","[false]","[20.0]","[52254.47359999396]","[14.719959913637897]","[47.57589989277662]","[5524.0]","[true]","[9.0]","[6.250017020410695]","[4989.0]","[true]","[10.0]","[250.0]"
20000,20000,4.8476637035830255,0.0,17.84226175668545,0.6444062395707286,10.668906211663312,43330.467999998174,48.0,1,"[0.6444062395707286]","[27.389999999999997]","[0.0]","[10.0]","[2.0]","[5.0]","[17.84226175668545]","[22.0]","[50.0]","[-696748542]","[-989.3929999995162]","[false]","[48.0]","[43330.467999998174]","[4.8476637035830255]","[10.668906211663312]","[188.0]","[true]","[9.0]","[18.771929235260213]","[-347.0]","[true]","[10.0]","[20.0]"
20000,20000,10.942165780259973,12.535522286027836,8.583058095474744,0.9525713832198317,26.878415710100526,48384.0407999959,26.0,4,"[0.9525713832198317,0.9525713832198317,0.9525713832198317,0.9525713832198317]","[73.49,71.45,72.07000000000001,67.11]","[12.535522286027836,12.535522286027836,12.535522286027836,12.535522286027836]","[10.0,10.0,10.0,10.0]","[2.0,2.0,2.0,2.0]","[5.0,5.0,5.0,5.0]","[8.583058095474744,8.583058095474744,8.583058095474744,8.583058095474744]","[135.0,155.0,117.0,132.0]","[50.0,50.0,50.0,50.0]","[-1872448437,-326773764,-1540739910,-1220509742]","[4436.0863999979265,3469.855399998203,4872.846599997974,4514.148599998123]","[false,false,false,false]","[34.0,40.0,26.0,36.0]","[49819.834399995474,48384.0407999959,50611.098399995586,49566.93039999576]","[10.942165780259973,10.942165780259973,10.942165780259973,10.942165780259973]","[26.878415710100526,26.878415710100526,26.878415710100526,26.878415710100526]","[1750.0,1771.0,1736.0,1639.0]","[true,true,true,true]","[9.0,9.0,9.0,9.0]","[8.133673149109011,8.225062735054056,8.499231492889193,8.682010664779282]","[1215.0,1236.0,1201.0,1104.0]","[true,true,true,true]","[10.0,10.0,10.0,10.0]","[242.0,242.0,242.0,243.0]"
20000,20000,1.2474947591007846,36.78893635648386,51.850927306283296,0.20381056232277786,34.4504215704663,42063.44399999827,53.0,3,"[0.20381056232277786,0.20381056232277786,0.20381056232277786]","[26.340000000000003,25.45,28.48]","[36.78893635648386,36.78893635648386,36.78893635648386]","[10.0,10.0,10.0]","[2.0,2.0,2.0]","[5.0,5.0,5.0]","[51.850927306283296,51.850927306283296,51.850927306283296]","[657.0,761.0,1077.0]","[50.0,50.0,50.0]","[71788402,992676227,794262424]","[-1248.2439999992275,-2921.479399999487,-252.65359999928478]","[false,false,false]","[57.0,54.0,53.0]","[44052.12079999836,42063.44399999827,43580.86799999831]","[1.2474947591007846,1.2474947591007846,1.2474947591007846]","[34.4504215704663,34.4504215704663,34.4504215704663]","[162.0,154.0,188.0]","[true,true,true]","[9.0,9.0,9.0]","[70.54137851723874,74.5494113875364,73.74780481347686]","[-373.0,-381.0,-347.0]","[true,true,true]","[10.0,10.0,10.0]","[108.0,144.0,189.0]"
20000,20000,9.365051081466806,94.26175418492292,64.38945380630938,0.0,38.97854837867466,47948.845599996304,39.0,1,"[0.0]","[61.33]","[94.26175418492292]","[10.0]","[2.0]","[5.0]","[64.38945380630938]","[181.0]","[50.0]","[1226897087]","[2320.2063999986276]","[false]","[39.0]","[47948.845599996304]","[9.365051081466806]","[38.97854837867466]","[1882.0]","[true]","[9.0]","[9.930538465940094]","[1347.0]","[true]","[10.0]","[243.0]"
20000,20000,2.260113831807789,44.310938366046734,61.285349695009614,0.5722398697195665,39.028957859425354,44360.61359999804,34.0,1,"[0.5722398697195665]","[33.37]","[44.310938366046734]","[10.0]","[2.0]","[5.0]","[61.285349695009614]","[656.0]","[50.0]","[741305966]","[-781.8739999995378]","[false]","[34.0]","[44360.61359999804]","[2.260113831807789]","[39.028957859425354]","[336.0]","[true]","[9.0]","[38.4936363715856]","[-199.0]","[true]","[10.0]","[215.0]"
20000,20000,9.506929051463333,13.683075192809147,1.0,0.4556648420341736,30.264967864612426,49677.857599995936,44.0,1,"[0.4556648420341736]","[68.44]","[13.683075192809147]","[10.0]","[2.0]","[5.0]","[1.0]","[133.0]","[50.0]","[1882873122]","[4826.772999998291]","[false]","[44.0]","[49677.857599995936]","[9.506929051463333]","[30.264967864612426]","[1414.0]","[true]","[9.0]","[9.361592951648342]","[879.0]","[true]","[10.0]","[243.0]"
20000,20000,5.143617349518895,0.8518440526072424,1.0,0.6352475198172856,5.38250172672682,42350.90319999825,54.0,1,"[0.6352475198172856]","[24.29]","[0.8518440526072424]","[10.0]","[2.0]","[5.0]","[1.0]","[16.0]","[50.0]","[-1632864479]","[-2561.091199999537]","[false]","[54.0]","[42350.90319999825]","[5.143617349518895]","[5.38250172672682]","[128.0]","[true]","[9.0]","[18.85832351216267]","[-407.0]","[true]","[10.0]","[13.0]"
20000,20000,1.9437743836420114,51.82250417215602,96.3361322021871,0.25014132038415876,8.659215715385779,43933.68159999776,43.0,2,"[0.25014132038415876,0.25014132038415876]","[37.82,37.65]","[51.82250417215602,51.82250417215602]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[96.3361322021871,96.3361322021871]","[1655.0,1661.0]","[50.0,50.0]","[-1143786678,1422350680]","[-825.3183999996982,-1218.5089999998163]","[false,false]","[51.0,43.0]","[44723.94399999798,43933.68159999776]","[1.9437743836420114,1.9437743836420114]","[8.659215715385779,8.659215715385779]","[395.0,392.0]","[true,true]","[9.0,9.0]","[47.330595965371984,48.359521964619205]","[-140.0,-143.0]","[true,true]","[10.0,10.0]","[199.0,204.0]"
20000,20000,1.0,70.04484231073485,46.64713451581429,0.0,36.15944300251656,41864.876799998034,47.0,4,"[0.0,0.0,0.0,0.0]","[25.790000000000003,26.490000000000002,30.099999999999998,27.79]","[70.04484231073485,70.04484231073485,70.04484231073485,70.04484231073485]","[10.0,10.0,10.0,10.0]","[2.0,2.0,2.0,2.0]","[5.0,5.0,5.0,5.0]","[46.64713451581429,46.64713451581429,46.64713451581429,46.64713451581429]","[662.0,439.0,689.0,600.0]","[50.0,50.0,50.0,50.0]","[-701449760,482539899,1809818186,909244210]","[-2896.7523999995537,-2101.168999999296,-1467.7821999993976,-3485.380199999614]","[false,false,false,false]","[55.0,54.0,47.0,50.0]","[42217.43999999809,43341.48559999833,43669.0087999982,41864.876799998034]","[1.0,1.0,1.0,1.0]","[36.15944300251656,36.15944300251656,36.15944300251656,36.15944300251656]","[156.0,177.0,220.0,173.0]","[true,true,true,true]","[9.0,9.0,9.0,9.0]","[91.0,91.0,91.0,90.0]","[-379.0,-358.0,-315.0,-362.0]","[true,true,true,true]","[10.0,10.0,10.0,10.0]","[83.0,72.0,111.0,96.0]"
20000,20000,14.923629238229381,33.98563496660434,38.990782946644735,0.2563845570678496,34.311093689209144,49433.2167999953,21.0,4,"[0.2563845570678496,0.2563845570678496,0.2563845570678496,0.2563845570678496]","[75.06,80.45,75.44999999999999,75.67]","[33.98563496660434,33.98563496660434,33.98563496660434,33.98563496660434]","[10.0,10.0,10.0,10.0]","[2.0,2.0,2.0,2.0]","[5.0,5.0,5.0,5.0]","[38.990782946644735,38.990782946644735,38.990782946644735,38.990782946644735]","[70.0,73.0,51.0,99.0]","[50.0,50.0,50.0,50.0]","[-1257278596,-979458653,470712650,-172260182]","[5620.040199997682,5083.933799997525,5042.116999997619,6084.907799997607]","[false,false,false,false]","[38.0,21.0,35.0,41.0]","[50693.22959999532,49433.2167999953,50368.21039999545,50891.045599995356]","[14.923629238229381,14.923629238229381,14.923629238229381,14.923629238229381]","[34.311093689209144,34.311093689209144,34.311093689209144,34.311093689209144]","[2186.0,2456.0,2208.0,2185.0]","[true,true,true,true]","[9.0,9.0,9.0,9.0]","[6.2987359508505625,6.164720292321827,6.030704633793092,5.829681145999989]","[1651.0,1921.0,1673.0,1650.0]","[true,true,true,true]","[10.0,10.0,10.0,10.0]","[247.0,249.0,248.0,250.0]"
20000,20000,9.85030280506787,0.0,21.013885048457873,0.9122683930921319,33.14894205294679,42642.86959999826,49.0,3,"[0.9122683930921319,0.9122683930921319,0.9122683930921319]","[25.11,27.83,26.43]","[0.0,0.0,0.0]","[10.0,10.0,10.0]","[2.0,2.0,2.0]","[5.0,5.0,5.0]","[21.013885048457873,21.013885048457873,21.013885048457873]","[45.0,29.0,46.0]","[50.0,50.0,50.0]","[1875192494,1500430342,-1025085736]","[-2194.3177999992986,-3361.4947999996075,-2212.283999999403]","[false,false,false]","[52.0,49.0,51.0]","[42873.48799999829,42772.32639999811,42642.86959999826]","[9.85030280506787,9.85030280506787,9.85030280506787]","[33.14894205294679,33.14894205294679,33.14894205294679]","[151.0,181.0,187.0]","[true,true,true]","[9.0,9.0,9.0]","[9.238294679954562,9.441334123470048,8.933735514681334]","[-384.0,-354.0,-348.0]","[true,true,true]","[10.0,10.0,10.0]","[88.0,72.0,86.0]"
20000,20000,1.877754794718501,26.038803530569908,34.74089566606417,0.8409753897939944,26.527178780619593,42711.47919999819,48.0,1,"[0.8409753897939944]","[27.310000000000002]","[26.038803530569908]","[10.0]","[2.0]","[5.0]","[34.74089566606417]","[219.0]","[50.0]","[-1630862799]","[-2355.0119999995004]","[false]","[48.0]","[42711.47919999819]","[1.877754794718501]","[26.527178780619593]","[185.0]","[true]","[9.0]","[46.86447892318779]","[-350.0]","[true]","[10.0]","[22.0]"
20000,20000,12.390217254943005,3.146938473547087,81.60470553955423,0.1477629245725243,9.516616812362454,47554.715999997265,29.0,1,"[0.1477629245725243]","[51.839999999999996]","[3.146938473547087]","[10.0]","[2.0]","[5.0]","[81.60470553955423]","[96.0]","[50.0]","[-1891201888]","[1796.244399999472]","[false]","[29.0]","[47554.715999997265]","[12.390217254943005]","[9.516616812362454]","[796.0]","[true]","[9.0]","[7.183086314688628]","[261.0]","[true]","[10.0]","[242.0]"
20000,20000,14.266248547779577,97.25889353256234,80.20677476437052,0.10616502672341922,27.91613951235762,51118.65919999467,35.0,2,"[0.10616502672341922,0.10616502672341922]","[86.22999999999999,84.57000000000001]","[97.25889353256234,97.25889353256234]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[80.20677476437052,80.20677476437052]","[89.0,67.0]","[50.0,50.0]","[369244014,-76252489]","[5942.304999996755,5712.312599997065]","[false,false]","[41.0,35.0]","[51158.472799994524,51118.65919999467]","[14.266248547779577,14.266248547779577]","[27.91613951235762,27.91613951235762]","[3291.0,3140.0]","[true,true]","[9.0,9.0]","[6.588978152538238,6.238500591233013]","[2756.0,2605.0]","[true,true]","[10.0,10.0]","[250.0,250.0]"
20000,20000,13.29507725779233,61.04564313953185,20.98659618144662,0.7313177312105298,49.73153741941116,49333.80799999605,47.0,1,"[0.7313177312105298]","[70.19]","[61.04564313953185]","[10.0]","[2.0]","[5.0]","[20.98659618144662]","[65.0]","[50.0]","[850506814]","[3867.9913999983983]","[false]","[47.0]","[49333.80799999605]","[13.29507725779233]","[49.73153741941116]","[2390.0]","[true]","[9.0]","[6.694207056813944]","[1855.0]","[true]","[10.0]","[241.0]"
20000,20000,2.1827587700117475,96.71673685009384,94.30847018556106,0.21330526133413022,40.68737361303713,51723.62559999459,23.0,2,"[0.21330526133413022,0.21330526133413022]","[85.92999999999999,86.14]","[96.71673685009384,96.71673685009384]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[94.30847018556106,94.30847018556106]","[850.0,856.0]","[50.0,50.0]","[-83304122,-1949608344]","[7084.504599996901,7607.402399997038]","[false,false]","[34.0,23.0]","[51790.73279999454,51723.62559999459]","[2.1827587700117475,2.1827587700117475]","[40.68737361303713,40.68737361303713]","[3341.0,3523.0]","[true,true]","[9.0,9.0]","[43.522903815655596,42.14849632674016]","[2806.0,2988.0]","[true,true]","[10.0,10.0]","[239.0,240.0]"
20000,20000,9.416904059107091,0.0,96.3877807201074,0.02450849489982121,47.7662852665924,46064.08479999752,51.0,1,"[0.02450849489982121]","[43.669999999999995]","[0.0]","[10.0]","[2.0]","[5.0]","[96.3877807201074]","[153.0]","[50.0]","[-1459221347]","[892.1751999997432]","[false]","[51.0]","[46064.08479999752]","[9.416904059107091]","[47.7662852665924]","[581.0]","[true]","[9.0]","[9.663473199771412]","[46.0]","[true]","[10.0]","[229.0]"
20000,20000,20.0,34.070754843784734,83.97587136654965,0.4380141074855989,5.0,46663.04159999706,41.0,2,"[0.4380141074855989,0.4380141074855989]","[57.24,54.83]","[34.070754843784734,34.070754843784734]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[83.97587136654965,83.97587136654965]","[52.0,40.0]","[50.0,50.0]","[1170812866,-1725641912]","[2217.0415999990073,1312.2837999993935]","[false,false]","[47.0,41.0]","[47305.317599996815,46663.04159999706]","[20.0,20.0]","[5.0,5.0]","[886.0,862.0]","[true,true]","[9.0,9.0]","[4.75,4.75]","[351.0,327.0]","[true,true]","[10.0,10.0]","[250.0,250.0]"
20000,20000,13.564774129883574,100.0,100.0,0.4713982495796635,48.76540107187467,51432.91119999423,41.0,1,"[0.4713982495796635]","[91.99000000000001]","[100.0]","[10.0]","[2.0]","[5.0]","[100.0]","[117.0]","[50.0]","[-367703619]","[6410.740799996638]","[false]","[41.0]","[51432.91119999423]","[13.564774129883574]","[48.76540107187467]","[5409.0]","[true]","[9.0]","[7.077154332301733]","[4874.0]","[true]","[10.0]","[249.0]"
20000,20000,20.0,78.80399846055441,1.0,0.5115744617146261,50.0,49336.061599995504,46.0,1,"[0.5115744617146261]","[77.08]","[78.80399846055441]","[10.0]","[2.0]","[5.0]","[1.0]","[43.0]","[50.0]","[273630066]","[3329.005399997892]","[false]","[46.0]","[49336.061599995504]","[20.0]","[50.0]","[3220.0]","[true]","[9.0]","[4.6]","[2685.0]","[true]","[10.0]","[246.0]"
20000,20000,14.411549538812796,0.0,86.46097475936728,1.0,40.271668525878276,46317.739999997175,51.0,1,"[1.0]","[50.529999999999994]","[0.0]","[10.0]","[2.0]","[5.0]","[86.46097475936728]","[73.0]","[50.0]","[53240747]","[1147.0823999994827]","[false]","[51.0]","[46317.739999997175]","[14.411549538812796]","[40.271668525878276]","[686.0]","[true]","[9.0]","[6.314379987725904]","[151.0]","[true]","[10.0]","[240.0]"
20000,20000,7.9941943853436275,13.165350980824385,76.22285307628891,0.43876954972952475,15.449317032226709,48923.40239999573,28.0,5,"[0.43876954972952475,0.43876954972952475,0.43876954972952475,0.43876954972952475,0.43876954972952475]","[69.78,70.96000000000001,70.58,70.09,68.17999999999999]","[13.165350980824385,13.165350980824385,13.165350980824385,13.165350980824385,13.165350980824385]","[10.0,10.0,10.0,10.0,10.0]","[2.0,2.0,2.0,2.0,2.0]","[5.0,5.0,5.0,5.0,5.0]","[76.22285307628891,76.22285307628891,76.22285307628891,76.22285307628891,76.22285307628891]","[211.0,217.0,218.0,206.0,225.0]","[50.0,50.0,50.0,50.0,50.0]","[807359046,1611850416,-901856685,476092701,-1799129693]","[3794.7493999979924,3905.739199998243,4664.388599997939,4226.18859999819,3655.151399998249]","[false,false,false,false,false]","[33.0,43.0,38.0,28.0,37.0]","[48923.40239999573,49585.96079999576,49823.59039999572,49530.87279999581,49383.88799999595]","[7.9941943853436275,7.9941943853436275,7.9941943853436275,7.9941943853436275,7.9941943853436275]","[15.449317032226709,15.449317032226709,15.449317032226709,15.449317032226709,15.449317032226709]","[1666.0,1619.0,1599.0,1612.0,1588.0]","[true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0]","[11.00798851743425,11.00798851743425,11.258170074648664,11.508351631863079,10.757806960219835]","[1131.0,1084.0,1064.0,1077.0,1053.0]","[true,true,true,true,true]","[10.0,10.0,10.0,10.0,10.0]","[243.0,242.0,240.0,241.0,243.0]"
20000,20000,10.00067690284778,58.7554023569904,99.33678836264869,0.33901071321334775,38.83916035868223,52894.24559999428,30.0,2,"[0.33901071321334775,0.33901071321334775]","[90.18,88.6]","[58.7554023569904,58.7554023569904]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[99.33678836264869,99.33678836264869]","[111.0,123.0]","[50.0,50.0]","[-793827100,-1469090562]","[8688.692199996287,7649.594799996492]","[false,false]","[30.0,40.0]","[53196.478399994034,52894.24559999428]","[10.00067690284778,10.00067690284778]","[38.83916035868223,38.83916035868223]","[4092.0,3903.0]","[true,true]","[9.0,9.0]","[9.099384060101666,9.099384060101666]","[3557.0,3368.0]","[true,true]","[10.0,10.0]","[249.0,249.0]"
20000,20000,10.10493005038074,54.18521703759321,78.57036579907326,0.37187949330970277,5.0,46838.07119999703,55.0,1,"[0.37187949330970277]","[54.15]","[54.18521703759321]","[10.0]","[2.0]","[5.0]","[78.57036579907326]","[115.0]","[50.0]","[-1877735326]","[1491.3197999995537]","[false]","[55.0]","[46838.07119999703]","[10.10493005038074]","[5.0]","[781.0]","[true]","[9.0]","[9.203428379644834]","[246.0]","[true]","[10.0]","[249.0]"
20000,20000,11.946542776937322,87.69673267842259,99.82442976038094,0.9015744922816307,50.0,52259.982399994005,31.0,2,"[0.9015744922816307,0.9015744922816307]","[93.08,93.31]","[87.69673267842259,87.69673267842259]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[99.82442976038094,99.82442976038094]","[131.0,131.0]","[50.0,50.0]","[1146833110,-2065570099]","[7218.969399996386,8685.374399995977]","[false,false]","[42.0,31.0]","[52259.982399994005,53760.37919999371]","[11.946542776937322,11.946542776937322]","[50.0,50.0]","[5604.0,5589.0]","[true,true]","[9.0,9.0]","[7.700972718032287,7.784678943228291]","[5069.0,5054.0]","[true,true]","[10.0,10.0]","[250.0,248.0]"
20000,20000,5.9268936413617155,32.26135962100713,78.52293856040428,0.6585594223727964,23.58281360805388,51076.3415999951,41.0,1,"[0.6585594223727964]","[78.58000000000001]","[32.26135962100713]","[10.0]","[2.0]","[5.0]","[78.52293856040428]","[353.0]","[50.0]","[616150536]","[6293.428399997349]","[false]","[41.0]","[51076.3415999951]","[5.9268936413617155]","[23.58281360805388]","[2317.0]","[true]","[9.0]","[15.522465150709676]","[1782.0]","[true]","[10.0]","[240.0]"
20000,20000,5.0286198595854765,52.63150541678653,39.84975015205181,0.9175419018757281,17.216081944699305,44492.82479999804,42.0,2,"[0.9175419018757281,0.9175419018757281]","[32.800000000000004,65.28]","[52.63150541678653,52.63150541678653]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[39.84975015205181,39.84975015205181]","[204.0,281.0]","[50.0,50.0]","[-128355615,44368313]","[-1021.3189999996684,3029.4643999986074]","[false,false]","[49.0,42.0]","[44492.82479999804,47954.35439999627]","[5.0286198595854765,5.0286198595854765]","[17.216081944699305,17.216081944699305]","[313.0,1302.0]","[true,true]","[9.0,9.0]","[18.096416619470098,17.300969735097784]","[-222.0,767.0]","[true,true]","[10.0,10.0]","[236.0,240.0]"
20000,20000,9.688881482827108,66.57729837171156,49.929232846660696,0.31720718056050673,8.995326632798337,46809.52559999704,41.0,2,"[0.31720718056050673,0.31720718056050673]","[52.17,56.06]","[66.57729837171156,66.57729837171156]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[49.929232846660696,49.929232846660696]","[152.0,129.0]","[50.0,50.0]","[-740549973,-1605633927]","[1972.65119999928,3265.4037999989887]","[false,false]","[49.0,41.0]","[46809.52559999704,48191.73359999671]","[9.688881482827108,9.688881482827108]","[8.995326632798337,8.995326632798337]","[848.0,905.0]","[true,true]","[9.0,9.0]","[9.185786838010818,9.701842278348506]","[313.0,370.0]","[true,true]","[10.0,10.0]","[240.0,243.0]"
20000,20000,6.609877301335284,53.560566457704574,69.60642175289445,0.054425933683720215,10.391072107418497,48682.51759999652,50.0,1,"[0.054425933683720215]","[61.53999999999999]","[53.560566457704574]","[10.0]","[2.0]","[5.0]","[69.60642175289445]","[226.0]","[50.0]","[-1859816098]","[3594.9301999987874]","[false]","[50.0]","[48682.51759999652]","[6.609877301335284]","[10.391072107418497]","[1041.0]","[true]","[9.0]","[13.313409007187293]","[506.0]","[true]","[10.0]","[241.0]"
20000,20000,13.132986723509232,1.323033440367421,4.123696328498497,0.9849860694353556,41.19246769818754,43514.26159999801,44.0,2,"[0.9849860694353556,0.9849860694353556]","[37.55,33.68]","[1.323033440367421,1.323033440367421]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[4.123696328498497,4.123696328498497]","[87.0,54.0]","[50.0,50.0]","[2139825041,-1564479035]","[-70.4875999999058,-1649.697799999587]","[false,false]","[46.0,44.0]","[45062.985599997744,43514.26159999801]","[13.132986723509232,13.132986723509232]","[41.19246769818754,41.19246769818754]","[357.0,293.0]","[true,true]","[9.0,9.0]","[6.776828597616867,6.776828597616867]","[-178.0,-242.0]","[true,true]","[10.0,10.0]","[228.0,221.0]"
20000,20000,10.120636765183782,15.248342987245048,1.0,0.0,5.0,42665.655999998104,40.0,3,"[0.0,0.0,0.0]","[26.07,30.06,31.619999999999997]","[15.248342987245048,15.248342987245048,15.248342987245048]","[10.0,10.0,10.0]","[2.0,2.0,2.0]","[5.0,5.0,5.0]","[1.0,1.0,1.0]","[52.0,63.0,69.0]","[50.0,50.0,50.0]","[-810579143,-507306381,456597133]","[-1767.573599999174,-2207.2759999996197,-1254.128399999303]","[false,false,false]","[56.0,40.0,48.0]","[43843.28719999845,42665.655999998104,44255.94639999833]","[10.120636765183782,10.120636765183782,10.120636765183782]","[5.0,5.0,5.0]","[141.0,222.0,264.0]","[true,true,true]","[9.0,9.0,9.0]","[8.892721089409207,9.485569162036487,9.189145125722847]","[-394.0,-313.0,-271.0]","[true,true,true]","[10.0,10.0,10.0]","[112.0,101.0,216.0]"
