"BehaviorSpace results (NetLogo 6.2.2)"
"M0poursimu.nlogo"
"calibration-surveillant"
"08/01/2022 10:09:37:146 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","nb-surveillants","engagés-initiaux","coordination-RNA","nombre-bergers","proba-discu","S-pop","RNA","proba-denonce","nb-champs-visités","fréquence-réu","q-présence-brousse","nb-proTG-max","nb-coupeurs","S-repreZ","tps-au-champ","participants","malus-nb-chps","[step]","%-under-tree","coupeurs-attrapes","nb-arbres","MoyN-interet-RNA","nb-engages","delta-mil"
"349","7","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.31","5460","35.21","126","355","32.280000000000236","29","-34.1482999999469"
"354","7","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.41","5460","34.97","141","355","48.05161290322743","29","-2.0720599999629483"
"355","7","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.41","5460","35.91","111","350","37.20000000000045","31","8.125480000038078"
"353","7","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.41","5460","37.43","106","360","2.087499999999926","0","-76.40955999995859"
"356","7","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.51","5460","35.32","53","367","0.7829787234042386","0","-148.2743599999936"
"357","7","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.51","5460","37.419999999999995","107","350","23.373626373627378","9","-49.616760000000795"
"363","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.01","5460","35.620000000000005","23","349","0.8837209302325413","0","-67.21361999994478"
"359","7","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.51","5460","34.510000000000005","85","334","18.51111111111082","17","-105.59993999996513"
"361","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.01","5460","36.11","28","333","1.3033707865168283","0","-66.70655999996306"
"362","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.01","5460","38.45","21","371","1.5999999999999737","0","-151.6484999999746"
"358","7","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.51","5460","36.77","112","372","28.23617021276683","17","-138.13315999994956"
"360","7","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.51","5460","36.91","91","371","33.589583333334375","17","-80.87293999997128"
"364","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.01","5460","36.3","34","340","1.1804347826086792","0","-65.78007999996916"
"368","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.11","5460","34.08","29","333","1.761702127659536","0","-184.92039999996632"
"365","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.01","5460","36.8","66","344","12.658064516129427","5","-214.5552399999862"
"366","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.11","5460","35.97","94","357","23.236956521739756","9","-231.63877999999022"
"369","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.11","5460","37.4","98","363","26.059574468085497","17","24.626840000031372"
"367","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.11","5460","36.25","50","328","1.3595744680850785","0","-226.5932199999981"
"370","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.11","5460","35.4","79","367","15.6549450549454","5","-33.847819999966305"
"371","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.21","5460","36.480000000000004","41","344","1.5333333333333055","0","-12.864299999966898"
"372","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.21","5460","34.58","88","341","8.52916666666665","5","-17.92237999995923"
"374","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.21","5460","36.980000000000004","91","372","11.07777777777806","5","-119.19039999999295"
"373","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.21","5460","36.17","50","348","0.9999999999999836","0","-25.133899999963614"
"378","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.31","5460","36.46","67","346","1.6764044943819616","0","-152.76277999997546"
"377","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.31","5460","36.29","22","342","1.25869565217389","0","-79.74613999996436"
"376","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.31","5460","37.69","16","361","0.9978723404255142","0","-58.199219999988415"
"375","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.21","5460","34.71","44","342","0.5374999999999885","0","-114.27629999998317"
"379","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.31","5460","35.79","110","341","18.335632183908334","9","-46.098639999979056"
"380","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.31","5460","36.720000000000006","62","362","14.497777777777838","12","-131.53511999998665"
"381","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.41","5460","35.74","58","351","12.883516483516281","5","-132.1861599999691"
"383","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.41","5460","36.720000000000006","31","348","1.157303370786497","0","-135.73557999997283"
"382","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.41","5460","35.9","57","354","2.2795454545453855","0","-33.810259999969276"
"386","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.51","5460","35.02","95","337","10.353333333333122","4","-201.4968799999806"
"384","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.41","5460","35.3","29","342","1.6494623655913552","0","-231.6763399999698"
"387","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.51","5460","36.27","31","342","1.3438202247190763","0","-175.273739999986"
"385","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.41","5460","36.199999999999996","15","350","1.2808510638297643","0","-97.88761999996495"
"389","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.51","5460","36.3","42","330","1.4108695652173657","0","-132.17363999997252"
"388","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.51","5460","35.620000000000005","70","336","8.591208791208725","5","-94.72005999997273"
"392","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.01","5460","36.47","99","343","1.6422222222221958","0","-310.77769999997616"
"391","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.01","5460","36.370000000000005","150","389","68.29247311828223","56","-127.22197999994096"
"390","10","9","true","5","60","false","true","80","1","1","0.31","25","10","true","50","10","0.51","5460","35.589999999999996","31","333","1.3108695652173654","0","-171.42383999997037"
"393","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.01","5460","37.91","150","436","77.65714285714603","70","-28.53933999998917"
"394","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.01","5460","40.58","150","446","59.991397849464654","72","49.81708000000799"
"395","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.01","5460","41.38","150","464","83.95483870968052","54","45.0532200000096"
"397","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.11","5460","38.190000000000005","150","422","58.375824175826054","42","-114.72075999994486"
"396","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.11","5460","39.17","150","480","74.20439560439868","61","-59.14447999998811"
"398","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.11","5460","38.21","150","409","73.17826086956826","43","-23.512559999993393"
"401","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.21","5460","36.57","145","358","25.702173913044273","23","12.607640000014362"
"399","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.11","5460","36.99","149","368","42.08723404255461","30","4.594840000048134"
"400","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.11","5460","47.32","150","583","76.29230769231087","70","86.98269999996265"
"402","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.21","5460","42.11","149","490","71.26304347826316","83","69.0352799999957"
"403","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.21","5460","38.61","139","398","83.01263157895065","49","-63.53899999997229"
"407","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.31","5460","33.56","55","340","1.2088888888888663","0","-95.97205999993893"
"404","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.21","5460","41.010000000000005","146","455","90.96000000000234","52","-36.66481999996686"
"406","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.31","5460","36.83","114","339","17.53863636363691","5","-76.5723199999804"
"408","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.31","5460","38.190000000000005","124","407","38.30537634408673","38","-94.8702999999914"
"405","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.21","5460","39.989999999999995","150","465","65.6000000000019","56","77.7179000000062"
"409","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.31","5460","36.32","142","366","18.955056179775223","16","-165.47057999997486"
"410","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.31","5460","34.9","92","340","12.423157894737027","5","-35.894839999977556"
"411","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.41","5460","34.77","22","332","1.1022222222222011","0","-103.73445999996257"
"412","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.41","5460","36.55","119","352","22.348387096774303","14","-69.24185999996772"
"415","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.41","5460","35.010000000000005","33","332","1.4263736263735947","0","-40.65869999997885"
"414","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.41","5460","36.52","86","349","18.864444444444434","11","-119.40323999997199"
"416","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.51","5460","37.07","73","342","1.3499999999999828","0","-75.85867999997572"
"413","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.41","5460","35.089999999999996","66","337","0.41777777777776587","0","-183.52441999998118"
"417","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.51","5460","36.04","108","341","6.555319148935944","6","-49.12221999996545"
"419","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.51","5460","34.04","107","310","12.780645161289861","10","-75.3203199999698"
"418","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.51","5460","34.699999999999996","89","344","21.420618556700976","15","-136.943759999951"
"420","10","9","true","5","60","false","true","80","6","1","0.31","25","10","true","50","10","0.51","5460","36.33","111","352","12.97608695652168","5","-123.49101999997075"
"421","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.01","5460","42.33","150","505","129.14883720931013","82","-56.07082000001028"
"424","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.01","5460","41.05","150","500","126.7093023255854","57","10.898659999990922"
"422","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.01","5460","45.79","150","647","127.50888888889443","86","116.35461999998078"
"423","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.01","5460","46.89","150","737","173.21956521739799","91","-23.71288000002387"
"425","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.01","5460","45.83","150","636","132.2212765957531","93","149.0255599999844"
"426","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.11","5460","45.300000000000004","150","624","128.54285714286516","87","102.21953999998077"
"428","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.11","5460","44.42","150","604","128.10114942529162","75","-0.30674000002181856"
"427","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.11","5460","39.17","150","486","114.3911111111151","53","-128.44267999998556"
"430","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.11","5460","46.31","150","619","121.55681818182393","79","207.91963999995716"
"429","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.11","5460","43.5","150","528","136.91460674157713","66","143.39156000001313"
"431","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.21","5460","38.190000000000005","146","395","33.33483146067512","20","-38.6930599999876"
"432","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.21","5460","41.699999999999996","150","491","72.24367816092108","76","65.32936000000264"
"433","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.21","5460","38.66","150","451","62.84222222222421","66","-85.7306999999826"
"437","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.31","5460","37.86","127","363","58.34090909090983","36","-68.27781999998042"
"434","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.21","5460","33.54","38","319","0.6694736842105007","0","-152.90675999997183"
"439","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.31","5460","37.57","51","348","1.0978260869564986","0","-201.10875999998242"
"435","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.21","5460","39.76","147","417","74.73894736842324","58","126.07014000001728"
"436","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.31","5460","37.75","146","338","45.712500000000965","40","-77.2108399999779"
"438","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.31","5460","37.89","144","379","36.10816326530857","29","-95.37109999999666"
"440","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.31","5460","38.080000000000005","118","368","48.00208333333236","17","10.948740000039106"
"441","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.41","5460","36.4","98","351","1.3419354838709143","0","-127.47863999998735"
"442","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.41","5460","35.339999999999996","114","341","28.84842105263163","14","-135.8294799999756"
"443","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.41","5460","36.480000000000004","105","352","27.5120879120887","12","-21.114979999970092"
"447","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.51","5460","35.02","107","355","16.234408602150562","12","-75.97761999998256"
"445","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.41","5460","35.29","20","348","1.0063157894736683","0","-209.10903999998337"
"446","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.51","5460","38.05","93","355","26.329787234042843","10","-127.83545999998606"
"448","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.51","5460","34.8","89","336","22.899999999999928","7","-34.53015999994314"
"444","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.41","5460","35.92","110","362","24.487912087912445","19","-71.55805999997392"
"449","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.51","5460","36.21","58","354","1.665909090909066","0","-70.55645999999179"
"450","10","9","true","5","60","false","true","80","11","1","0.31","25","10","true","50","10","0.51","5460","33.87","36","333","1.2553191489361522","0","-27.518959999960497"
"455","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.01","5460","47.63","150","692","200.37241379311087","86","104.57955999996993"
"451","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.01","5460","49.559999999999995","150","736","240.01777777778375","81","220.55857999993242"
"452","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.01","5460","46.739999999999995","150","700","247.6421052631696","95","18.9865799999774"
"453","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.01","5460","51.74999999999999","150","812","220.70105263158567","95","134.78405999993848"
"456","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.11","5460","43.8","150","558","130.65869565218037","89","91.50867999999464"
"454","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.01","5460","51.77","151","849","255.39791666667392","95","151.5545999999631"
"458","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.11","5460","46.910000000000004","150","624","112.7760869565275","82","50.08625999996438"
"457","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.11","5460","46.28","150","613","168.47010309279148","93","124.53017999996374"
"461","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.21","5460","34.839999999999996","37","344","0.9545454545454347","0","-200.99607999998042"
"459","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.11","5460","40.129999999999995","150","442","131.33186813187208","82","-128.62421999999933"
"460","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.11","5460","43.09","150","557","107.45684210526913","92","-43.957719999995604"
"462","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.21","5460","36.36","140","355","54.13409090909281","29","-43.794959999968704"
"463","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.21","5460","40.510000000000005","149","443","52.3304347826106","57","-32.50192000001916"
"464","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.21","5460","36.8","123","363","37.62417582417615","12","81.73682000003028"
"465","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.21","5460","36.07","108","353","32.13695652173929","18","-113.39363999997659"
"467","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.31","5460","38.96","134","390","35.5604651162794","31","-44.702659999983005"
"470","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.31","5460","36.18","29","342","1.2139534883720704","0","-195.94425999998057"
"466","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.31","5460","36.55","82","338","1.442105263157868","0","-136.50555999995123"
"468","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.31","5460","38.64","125","370","44.556521739131135","19","-6.422759999974369"
"469","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.31","5460","37.580000000000005","135","375","38.214893617022355","36","-185.47127999998338"
"471","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.41","5460","35.72","29","363","1.452747252747232","0","-133.25661999997175"
"472","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.41","5460","35.160000000000004","29","329","0.7270833333333218","0","-125.50047999998424"
"473","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.41","5460","35.83","121","351","47.070967741936926","22","-200.5328399999831"
"475","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.41","5460","35.82","114","346","21.676086956521907","12","-160.9132999999565"
"474","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.41","5460","36.28","113","377","25.748888888889685","18","-61.85505999998422"
"477","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.51","5460","34.67","29","340","1.0263736263736005","0","20.733120000045165"
"476","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.51","5460","36.19","11","353","1.1088888888888657","0","-57.3353399999527"
"478","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.51","5460","34.37","35","340","1.11333333333331","0","-8.344579999970302"
"479","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.51","5460","35.589999999999996","54","356","10.400000000000478","4","-227.82017999996097"
"480","10","9","true","5","60","false","true","80","16","1","0.31","25","10","true","50","10","0.51","5460","36.42","34","364","1.213043478260853","0","-159.57365999997563"
