evolution$generation,evolution$evaluated,tpsAuChamp,qPrésenceBrousse,fréquenceRéu,participants,probaDiscu,probaDenonce,objective$om_delatMil,objective$om_trees,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,SRepreZ,om_nbCoupe,mySeed,om_delatMil,SPop,om_charette,om_stockMil,coordination,nbSurveillants,nbProTGMax,om_trees,om_ticks,engagésInitiaux,probaDenonce,RNA,nbChampsVisités,om_delatArbres,nbCoupeurs,om_caughtCutter
100,376,57.76147501254505,0.4545693721990154,3.0174228975246207,13.801688292883886,35.65228768237119,59.01061555896482,-45.368865979381326,165.0,1,"[0.4545693721990154]","[26.77]","[57.76147501254505]","[13.801688292883886]","[3.0174228975246207]","[5.0]","[35.65228768237119]","[false]","[2048.0]","[1778808106]","[-45.368865979381326]","[true]","[54.0]","[42954.116799998235]","[false]","[8.0]","[35.0]","[165.0]","[8396.0]","[40.0]","[59.01061555896482]","[true]","[5.0]","[-370.0]","[10.0]","[121.0]"
100,376,26.04685353608641,0.8,4.395928248322235,17.696456502798082,39.485943922176865,20.0,-713.705894736842,318.0,1,"[0.8]","[35.88]","[26.04685353608641]","[17.696456502798082]","[4.395928248322235]","[5.0]","[39.485943922176865]","[false]","[2100.0]","[-1875479021]","[-713.705894736842]","[true]","[49.0]","[43116.626399997745]","[false]","[8.0]","[35.0]","[318.0]","[8396.0]","[40.0]","[20.0]","[true]","[5.0]","[-217.0]","[10.0]","[198.0]"
100,376,77.5452462792751,0.4585296514385566,2.422862779417537,6.481417861473427,64.62616961320221,20.0,-212.24063829787235,175.0,1,"[0.4585296514385566]","[27.96]","[77.5452462792751]","[6.481417861473427]","[2.422862779417537]","[5.0]","[64.62616961320221]","[false]","[1668.0]","[720508374]","[-212.24063829787235]","[true]","[51.0]","[43104.10639999815]","[false]","[8.0]","[35.0]","[175.0]","[8396.0]","[40.0]","[20.0]","[true]","[5.0]","[-360.0]","[10.0]","[81.0]"
100,376,23.13260616139985,0.5687877175348682,2.88692141823722,18.46963781314578,20.0,20.484853045699467,402.2730434782608,156.0,1,"[0.5687877175348682]","[26.36]","[23.13260616139985]","[18.46963781314578]","[2.88692141823722]","[5.0]","[20.0]","[false]","[2100.0]","[-2121276218]","[402.2730434782608]","[true]","[53.0]","[43344.74079999826]","[false]","[8.0]","[35.0]","[156.0]","[8396.0]","[40.0]","[20.484853045699467]","[true]","[5.0]","[-379.0]","[10.0]","[95.0]"
100,376,54.03126858875002,0.4673890997173045,2.4685583742090893,12.480305314524182,37.4406172716835,77.01498537820987,-1.7791578947368976,165.0,1,"[0.4673890997173045]","[26.009999999999998]","[54.03126858875002]","[12.480305314524182]","[2.4685583742090893]","[5.0]","[37.4406172716835]","[false]","[1675.0]","[187156102]","[-1.7791578947368976]","[true]","[52.0]","[43007.70239999834]","[false]","[8.0]","[35.0]","[165.0]","[8396.0]","[40.0]","[77.01498537820987]","[true]","[5.0]","[-370.0]","[10.0]","[99.0]"
100,376,57.324319562759996,0.46051510042740773,2.0150537525045777,21.879900028986494,35.198143056108286,77.76616744813765,1.8371739130433298,166.0,1,"[0.46051510042740773]","[26.33]","[57.324319562759996]","[21.879900028986494]","[2.0150537525045777]","[5.0]","[35.198143056108286]","[false]","[2334.0]","[814110084]","[1.8371739130433298]","[true]","[53.0]","[42348.39919999819]","[false]","[8.0]","[35.0]","[166.0]","[8396.0]","[40.0]","[77.76616744813765]","[true]","[5.0]","[-369.0]","[10.0]","[160.0]"
100,376,20.0,0.2,3.9036505939116086,18.53374773176732,33.51019209722172,25.990093308088834,-611.0182022471911,428.0,1,"[0.2]","[41.370000000000005]","[20.0]","[18.53374773176732]","[3.9036505939116086]","[5.0]","[33.51019209722172]","[false]","[1731.0]","[-693371907]","[-611.0182022471911]","[true]","[48.0]","[43890.61279999765]","[false]","[8.0]","[35.0]","[428.0]","[8396.0]","[40.0]","[25.990093308088834]","[true]","[5.0]","[-107.0]","[10.0]","[180.0]"
100,376,55.21221943927866,0.2,1.0,13.801688292883886,35.65228768237119,80.0,-443.6345054945055,197.0,1,"[0.2]","[27.439999999999998]","[55.21221943927866]","[13.801688292883886]","[1.0]","[5.0]","[35.65228768237119]","[false]","[981.0]","[-1946822539]","[-443.6345054945055]","[true]","[49.0]","[41985.319199998004]","[false]","[8.0]","[35.0]","[197.0]","[8396.0]","[40.0]","[80.0]","[true]","[5.0]","[-338.0]","[10.0]","[18.0]"
100,376,48.585132837034976,0.8,2.083830802274556,6.541028187600563,20.7248682048994,77.46608865172715,236.15310344827574,162.0,1,"[0.8]","[28.17]","[48.585132837034976]","[6.541028187600563]","[2.083830802274556]","[5.0]","[20.7248682048994]","[false]","[1484.0]","[-648637200]","[236.15310344827574]","[true]","[53.0]","[43877.34159999823]","[false]","[8.0]","[35.0]","[162.0]","[8396.0]","[40.0]","[77.46608865172715]","[true]","[5.0]","[-373.0]","[10.0]","[53.0]"
100,376,20.0,0.4299933776310436,1.7453058075593724,30.0,32.62387959594378,36.70130642356486,-22.34752688172057,172.0,1,"[0.4299933776310436]","[26.36]","[20.0]","[30.0]","[1.7453058075593724]","[5.0]","[32.62387959594378]","[false]","[2196.0]","[-632920873]","[-22.34752688172057]","[true]","[47.0]","[43937.68799999836]","[false]","[8.0]","[35.0]","[172.0]","[8396.0]","[40.0]","[36.70130642356486]","[true]","[5.0]","[-363.0]","[10.0]","[147.0]"
100,376,26.755027055535262,0.43876230864090254,2.1238983390714754,10.130256818031793,33.591003739226515,79.9416841236116,420.7415555555557,160.0,1,"[0.43876230864090254]","[25.52]","[26.755027055535262]","[10.130256818031793]","[2.1238983390714754]","[5.0]","[33.591003739226515]","[false]","[1533.0]","[-167111225]","[420.7415555555557]","[true]","[56.0]","[43334.97519999835]","[false]","[8.0]","[35.0]","[160.0]","[8396.0]","[40.0]","[79.9416841236116]","[true]","[5.0]","[-375.0]","[10.0]","[69.0]"
100,376,78.1317608948824,0.48360872773959557,1.7453058075593724,27.475178196622934,32.62387959594378,33.05312150428476,213.32153846153844,163.0,1,"[0.48360872773959557]","[26.44]","[78.1317608948824]","[27.475178196622934]","[1.7453058075593724]","[5.0]","[32.62387959594378]","[false]","[1996.0]","[-1419065485]","[213.32153846153844]","[true]","[50.0]","[43566.595199998264]","[false]","[8.0]","[35.0]","[163.0]","[8396.0]","[40.0]","[33.05312150428476]","[true]","[5.0]","[-372.0]","[10.0]","[128.0]"
100,376,68.82758844515874,0.21367889826085965,5.0,5.627950230492377,48.37980609783284,51.315528217032075,-145.54499999999996,183.0,1,"[0.21367889826085965]","[27.889999999999997]","[68.82758844515874]","[5.627950230492377]","[5.0]","[5.0]","[48.37980609783284]","[false]","[1806.0]","[1249208648]","[-145.54499999999996]","[true]","[49.0]","[43892.86639999822]","[false]","[8.0]","[35.0]","[183.0]","[8396.0]","[40.0]","[51.315528217032075]","[true]","[5.0]","[-352.0]","[10.0]","[76.0]"
100,376,69.02749463575128,0.4699820282404992,1.0,11.862956331334987,20.0,80.0,-414.81098901098903,205.0,1,"[0.4699820282404992]","[28.1]","[69.02749463575128]","[11.862956331334987]","[1.0]","[5.0]","[20.0]","[false]","[934.0]","[-2131003031]","[-414.81098901098903]","[true]","[43.0]","[43850.298399998195]","[false]","[8.0]","[35.0]","[205.0]","[8396.0]","[40.0]","[80.0]","[true]","[5.0]","[-330.0]","[10.0]","[18.0]"
100,376,42.68686339490337,0.5944543346277628,4.203779789690987,12.108765793683403,20.48354695651887,77.17428522875053,382.47912087912084,163.0,1,"[0.5944543346277628]","[27.060000000000002]","[42.68686339490337]","[12.108765793683403]","[4.203779789690987]","[5.0]","[20.48354695651887]","[false]","[2239.0]","[260669501]","[382.47912087912084]","[true]","[49.0]","[43745.130399998365]","[false]","[8.0]","[35.0]","[163.0]","[8396.0]","[40.0]","[77.17428522875053]","[true]","[5.0]","[-372.0]","[10.0]","[156.0]"
100,376,20.0,0.419700488235035,5.0,21.37009067362324,22.361314841353135,31.959192143378132,-486.7149999999999,900.0,1,"[0.419700488235035]","[55.120000000000005]","[20.0]","[21.37009067362324]","[5.0]","[5.0]","[22.361314841353135]","[false]","[1613.0]","[-1621723700]","[-486.7149999999999]","[true]","[51.0]","[47961.61599999684]","[false]","[8.0]","[35.0]","[900.0]","[8396.0]","[40.0]","[31.959192143378132]","[true]","[5.0]","[365.0]","[10.0]","[216.0]"
100,376,26.755027055535262,0.5725896131081794,2.1238983390714754,10.130256818031793,33.591003739226515,79.9416841236116,-180.24717391304353,194.0,1,"[0.5725896131081794]","[28.79]","[26.755027055535262]","[10.130256818031793]","[2.1238983390714754]","[5.0]","[33.591003739226515]","[false]","[1587.0]","[186180799]","[-180.24717391304353]","[true]","[51.0]","[43264.11199999816]","[false]","[8.0]","[35.0]","[194.0]","[8396.0]","[40.0]","[79.9416841236116]","[true]","[5.0]","[-341.0]","[10.0]","[81.0]"
100,376,20.0,0.8,2.8001577922683323,9.55849126031514,61.830771520196315,21.440819194090142,-232.53438202247185,201.0,1,"[0.8]","[28.01]","[20.0]","[9.55849126031514]","[2.8001577922683323]","[5.0]","[61.830771520196315]","[false]","[2054.0]","[-896440599]","[-232.53438202247185]","[true]","[45.0]","[42974.39919999813]","[false]","[8.0]","[35.0]","[201.0]","[8396.0]","[40.0]","[21.440819194090142]","[true]","[5.0]","[-334.0]","[10.0]","[150.0]"
100,376,20.0,0.38876552202876413,3.2802259671632665,21.445820162793375,20.0,20.0,-59.77290322580632,183.0,1,"[0.38876552202876413]","[28.33]","[20.0]","[21.445820162793375]","[3.2802259671632665]","[5.0]","[20.0]","[false]","[2427.0]","[-1080929674]","[-59.77290322580632]","[true]","[49.0]","[43177.22319999827]","[false]","[8.0]","[35.0]","[183.0]","[8396.0]","[40.0]","[20.0]","[true]","[5.0]","[-352.0]","[10.0]","[162.0]"
100,376,26.04685353608641,0.6717249875843125,3.600349795947153,17.696456502798082,39.485943922176865,28.779451718753094,-351.05795454545455,260.0,1,"[0.6717249875843125]","[31.929999999999996]","[26.04685353608641]","[17.696456502798082]","[3.600349795947153]","[5.0]","[39.485943922176865]","[false]","[2408.0]","[-1180118884]","[-351.05795454545455]","[true]","[46.0]","[43141.66639999797]","[false]","[8.0]","[35.0]","[260.0]","[8396.0]","[40.0]","[28.779451718753094]","[true]","[5.0]","[-275.0]","[10.0]","[190.0]"
100,376,23.13260616139985,0.5008691474004972,2.88692141823722,19.79598824259792,43.027585959930235,20.484853045699467,-386.6508163265306,516.0,1,"[0.5008691474004972]","[42.39]","[23.13260616139985]","[19.79598824259792]","[2.88692141823722]","[5.0]","[43.027585959930235]","[false]","[1772.0]","[-1182605338]","[-386.6508163265306]","[true]","[48.0]","[45363.71599999759]","[false]","[8.0]","[35.0]","[516.0]","[8396.0]","[40.0]","[20.484853045699467]","[true]","[5.0]","[-19.0]","[10.0]","[179.0]"
100,376,31.71143627900573,0.49179182120720133,4.623707655214872,8.090302474716376,29.696034842987427,30.990658695930804,346.81760869565227,166.0,1,"[0.49179182120720133]","[26.619999999999997]","[31.71143627900573]","[8.090302474716376]","[4.623707655214872]","[5.0]","[29.696034842987427]","[false]","[1916.0]","[-207437749]","[346.81760869565227]","[true]","[52.0]","[43759.40319999842]","[false]","[8.0]","[35.0]","[166.0]","[8396.0]","[40.0]","[30.990658695930804]","[true]","[5.0]","[-369.0]","[10.0]","[81.0]"
100,376,28.732779295441546,0.7761752736631964,1.986370702282704,11.862956331334985,58.653244650167416,57.10428447857985,-142.70107526881714,196.0,1,"[0.7761752736631964]","[29.220000000000002]","[28.732779295441546]","[11.862956331334985]","[1.986370702282704]","[5.0]","[58.653244650167416]","[false]","[2085.0]","[2063402090]","[-142.70107526881714]","[true]","[43.0]","[43620.931999998145]","[false]","[8.0]","[35.0]","[196.0]","[8396.0]","[40.0]","[57.10428447857985]","[true]","[5.0]","[-339.0]","[10.0]","[187.0]"
100,376,25.17425168133587,0.3816655483003908,1.0,19.96806310746929,54.44323082830537,20.0,217.56829787234022,169.0,1,"[0.3816655483003908]","[27.339999999999996]","[25.17425168133587]","[19.96806310746929]","[1.0]","[5.0]","[54.44323082830537]","[false]","[1800.0]","[475442854]","[217.56829787234022]","[true]","[49.0]","[42595.54399999824]","[false]","[8.0]","[35.0]","[169.0]","[8396.0]","[40.0]","[20.0]","[true]","[5.0]","[-366.0]","[10.0]","[137.0]"
100,376,20.0,0.8,3.2802259671632665,16.4369616575531,34.001500352361646,52.92753376209543,-128.49827956989265,198.0,1,"[0.8]","[28.499999999999996]","[20.0]","[16.4369616575531]","[3.2802259671632665]","[5.0]","[34.001500352361646]","[false]","[2411.0]","[942022788]","[-128.49827956989265]","[true]","[48.0]","[41857.86559999795]","[false]","[8.0]","[35.0]","[198.0]","[8396.0]","[40.0]","[52.92753376209543]","[true]","[5.0]","[-337.0]","[10.0]","[151.0]"
100,376,20.32716604402457,0.5037097995502098,5.0,5.152802113934417,21.91505478386706,70.71572857244772,50.14804347826089,183.0,1,"[0.5037097995502098]","[29.09]","[20.32716604402457]","[5.152802113934417]","[5.0]","[5.0]","[21.91505478386706]","[false]","[1475.0]","[1732124020]","[50.14804347826089]","[true]","[51.0]","[42584.025599998095]","[false]","[8.0]","[35.0]","[183.0]","[8396.0]","[40.0]","[70.71572857244772]","[true]","[5.0]","[-352.0]","[10.0]","[60.0]"
100,376,39.228361727806764,0.7020541664643163,2.9021908004679178,13.923166743566773,52.211857798037414,61.5077089442386,400.8463736263736,169.0,1,"[0.7020541664643163]","[26.25]","[39.228361727806764]","[13.923166743566773]","[2.9021908004679178]","[5.0]","[52.211857798037414]","[false]","[2094.0]","[1106636196]","[400.8463736263736]","[true]","[51.0]","[41966.78959999829]","[false]","[8.0]","[35.0]","[169.0]","[8396.0]","[40.0]","[61.5077089442386]","[true]","[5.0]","[-366.0]","[10.0]","[201.0]"
100,376,20.484441259969376,0.48162929016590805,2.3412220184566377,8.146554350087412,27.92605037156403,28.715578624710037,-131.94153846153847,207.0,1,"[0.48162929016590805]","[28.96]","[20.484441259969376]","[8.146554350087412]","[2.3412220184566377]","[5.0]","[27.92605037156403]","[false]","[1359.0]","[-1551098345]","[-131.94153846153847]","[true]","[48.0]","[43899.62719999826]","[false]","[8.0]","[35.0]","[207.0]","[8396.0]","[40.0]","[28.715578624710037]","[true]","[5.0]","[-328.0]","[10.0]","[30.0]"
100,376,45.00258284251949,0.5668296102926071,5.0,5.0,41.78515963651135,20.0,-10.550561797752948,190.0,1,"[0.5668296102926071]","[27.68]","[45.00258284251949]","[5.0]","[5.0]","[5.0]","[41.78515963651135]","[false]","[1719.0]","[1817344845]","[-10.550561797752948]","[true]","[50.0]","[43410.34559999795]","[false]","[8.0]","[35.0]","[190.0]","[8396.0]","[40.0]","[20.0]","[true]","[5.0]","[-345.0]","[10.0]","[59.0]"
100,376,78.17252480343305,0.7254025765029086,5.0,11.612502850015577,20.0,20.0,356.0208510638297,174.0,1,"[0.7254025765029086]","[27.279999999999998]","[78.17252480343305]","[11.612502850015577]","[5.0]","[5.0]","[20.0]","[false]","[1650.0]","[1026063265]","[356.0208510638297]","[true]","[49.0]","[43261.357599998395]","[false]","[8.0]","[35.0]","[174.0]","[8396.0]","[40.0]","[20.0]","[true]","[5.0]","[-361.0]","[10.0]","[76.0]"
100,376,40.38006614619278,0.3762172084322376,4.335837467641257,9.085478832609297,36.08301009219934,62.965862415297245,-41.55574468085098,195.0,1,"[0.3762172084322376]","[28.89]","[40.38006614619278]","[9.085478832609297]","[4.335837467641257]","[5.0]","[36.08301009219934]","[false]","[1973.0]","[-52821942]","[-41.55574468085098]","[true]","[52.0]","[43412.34879999812]","[false]","[8.0]","[35.0]","[195.0]","[8396.0]","[40.0]","[62.965862415297245]","[true]","[5.0]","[-340.0]","[10.0]","[131.0]"
100,376,53.03586701855233,0.274217817761406,1.5148347482136346,14.59515790213324,36.65269244441714,37.61695764392896,423.12215053763435,169.0,1,"[0.274217817761406]","[25.979999999999997]","[53.03586701855233]","[14.59515790213324]","[1.5148347482136346]","[5.0]","[36.65269244441714]","[false]","[1667.0]","[529100180]","[423.12215053763435]","[true]","[50.0]","[43070.051999998235]","[false]","[8.0]","[35.0]","[169.0]","[8396.0]","[40.0]","[37.61695764392896]","[true]","[5.0]","[-366.0]","[10.0]","[46.0]"
100,376,44.51071145553441,0.25600660733332153,4.335837467641256,5.914432283535205,36.08301009219934,62.965862415297245,432.42688888888915,169.0,1,"[0.25600660733332153]","[27.92]","[44.51071145553441]","[5.914432283535205]","[4.335837467641256]","[5.0]","[36.08301009219934]","[false]","[1581.0]","[-1905812487]","[432.42688888888915]","[true]","[50.0]","[44626.03759999851]","[false]","[8.0]","[35.0]","[169.0]","[8396.0]","[40.0]","[62.965862415297245]","[true]","[5.0]","[-366.0]","[10.0]","[57.0]"
100,376,51.26995182149285,0.4385369820484299,5.0,7.697455735183063,27.354095743506832,30.033514203148865,-91.61139784946238,213.0,1,"[0.4385369820484299]","[30.84]","[51.26995182149285]","[7.697455735183063]","[5.0]","[5.0]","[27.354095743506832]","[false]","[1665.0]","[1354206402]","[-91.61139784946238]","[true]","[45.0]","[42354.408799997895]","[false]","[8.0]","[35.0]","[213.0]","[8396.0]","[40.0]","[30.033514203148865]","[true]","[5.0]","[-322.0]","[10.0]","[81.0]"
100,376,39.74477049927083,0.7687625587126883,4.335837467641256,8.51501335052855,31.136567053027374,62.965862415297245,348.6953191489361,176.0,1,"[0.7687625587126883]","[27.389999999999997]","[39.74477049927083]","[8.51501335052855]","[4.335837467641256]","[5.0]","[31.136567053027374]","[false]","[2035.0]","[1729172153]","[348.6953191489361]","[true]","[50.0]","[42709.22559999828]","[false]","[8.0]","[35.0]","[176.0]","[8396.0]","[40.0]","[62.965862415297245]","[true]","[5.0]","[-359.0]","[10.0]","[113.0]"
100,376,74.51746752261472,0.7721196389563638,5.0,5.0,20.0,56.97809418048243,155.84105263157898,188.0,1,"[0.7721196389563638]","[27.74]","[74.51746752261472]","[5.0]","[5.0]","[5.0]","[20.0]","[false]","[1310.0]","[-296835672]","[155.84105263157898]","[true]","[51.0]","[42109.26719999821]","[false]","[8.0]","[35.0]","[188.0]","[8396.0]","[40.0]","[56.97809418048243]","[true]","[5.0]","[-347.0]","[10.0]","[57.0]"
100,376,61.28871040127086,0.8,1.6523958032640529,19.565149914979443,20.0,56.56113993552128,381.38369565217397,182.0,1,"[0.8]","[26.919999999999998]","[61.28871040127086]","[19.565149914979443]","[1.6523958032640529]","[5.0]","[20.0]","[false]","[1684.0]","[-462091112]","[381.38369565217397]","[true]","[48.0]","[41635.760799998]","[false]","[8.0]","[35.0]","[182.0]","[8396.0]","[40.0]","[56.56113993552128]","[true]","[5.0]","[-353.0]","[10.0]","[74.0]"
