evolution$generation,evolution$evaluated,tpsAuChamp,qPrésenceBrousse,fréquenceRéu,probaDenonce,probaDiscu,nbProTGMax,objective$om_stockMil,objective$om_charette,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,om_nbCoupe,probaDenonce,mySeed,om_delatMil,SPop,om_charette,om_stockMil,nbSurveillants,nbProTGMax,om_trees,coordinationRNA,engagésInitiaux,nbChampsVisités,om_delatArbres,SReprez,nbCoupeurs,om_caughtCutter
33200,33200,0.3674463938264544,0.8023912051310695,3.6653785402953947,69.31779867590043,28.454537265240358,50.0,44367.875199998154,42.0,1,"[0.8023912051310695]","[28.76]","[0.3674463938264544]","[10.0]","[3.6653785402953947]","[5.0]","[28.454537265240358]","[352.0]","[69.31779867590043]","[2071148243]","[-1281.421999999562]","[true]","[42.0]","[44367.875199998154]","[1.0]","[50.0]","[206.0]","[true]","[9.0]","[93.0]","[-329.0]","[false]","[10.0]","[66.0]"
33200,33200,14.345341199784862,0.0847750387863789,8.391024913705618,0.0,46.148130455694634,36.651651949665776,47105.2479999972,41.0,1,"[0.0847750387863789]","[47.89]","[14.345341199784862]","[10.0]","[8.391024913705618]","[5.0]","[46.148130455694634]","[1515.0]","[0.0]","[-1263748320]","[2130.0275999994774]","[true]","[41.0]","[47105.2479999972]","[1.0]","[36.651651949665776]","[702.0]","[true]","[9.0]","[92.0]","[167.0]","[false]","[10.0]","[175.0]"
33200,33200,93.22150463423904,0.3678887709131438,7.793707095451343,53.66946300511722,28.610864052641446,6.993962117963796,45904.57999999732,40.0,2,"[0.3678887709131438,0.3678887709131438]","[46.07,55.45]","[93.22150463423904,93.22150463423904]","[10.0,10.0]","[7.793707095451343,7.793707095451343]","[5.0,5.0]","[28.610864052641446,28.610864052641446]","[672.0,254.0]","[53.66946300511722,53.66946300511722]","[-723728576,-1482332825]","[882.9103999994695,1989.30279999911]","[true,true]","[42.0,40.0]","[45904.57999999732,47112.50959999677]","[1.0,1.0]","[6.993962117963796,6.993962117963796]","[521.0,938.0]","[true,true]","[9.0,9.0]","[90.0,91.0]","[-14.0,403.0]","[false,false]","[10.0,10.0]","[166.0,224.0]"
33200,33200,91.42196945377981,0.2486117294646389,3.4229108109166697,30.75494215565252,82.77379702925266,5.0,46986.05759999696,45.0,2,"[0.2486117294646389,0.2486117294646389]","[51.849999999999994,48.41]","[91.42196945377981,91.42196945377981]","[10.0,10.0]","[3.4229108109166697,3.4229108109166697]","[5.0,5.0]","[82.77379702925266,82.77379702925266]","[399.0,466.0]","[30.75494215565252,30.75494215565252]","[1574563257,-609495265]","[1604.062399999195,1817.716199999937]","[true,true]","[45.0,47.0]","[46986.05759999696,47287.288799997485]","[1.0,1.0]","[5.0,5.0]","[724.0,634.0]","[true,true]","[9.0,9.0]","[95.0,92.0]","[189.0,99.0]","[false,false]","[10.0,10.0]","[231.0,213.0]"
33200,33200,75.90482192095067,0.05817692003944084,5.401769500955733,100.0,79.04400218262457,41.04103299372913,51285.67599999462,22.0,2,"[0.05817692003944084,0.05817692003944084]","[83.88,82.74000000000001]","[75.90482192095067,75.90482192095067]","[10.0,10.0]","[5.401769500955733,5.401769500955733]","[5.0,5.0]","[79.04400218262457,79.04400218262457]","[251.0,247.0]","[100.0,100.0]","[-141030323,2012394510]","[6552.467199997031,7023.907799996727]","[true,true]","[22.0,38.0]","[51285.67599999462,51873.36479999444]","[1.0,1.0]","[41.04103299372913,41.04103299372913]","[3366.0,3178.0]","[true,true]","[9.0,9.0]","[94.0,91.0]","[2831.0,2643.0]","[false,false]","[10.0,10.0]","[241.0,242.0]"
33200,33200,47.32717166211156,0.0,7.6491932514023935,78.78407413214701,45.65895709447805,5.0,44473.54399999782,38.0,2,"[0.0,0.0]","[40.07,42.59]","[47.32717166211156,47.32717166211156]","[10.0,10.0]","[7.6491932514023935,7.6491932514023935]","[5.0,5.0]","[45.65895709447805,45.65895709447805]","[495.0,396.0]","[78.78407413214701,78.78407413214701]","[-129073572,739594206]","[-102.91439999991417,1440.989399999933]","[true,true]","[38.0,43.0]","[44473.54399999782,45979.95039999767]","[1.0,1.0]","[5.0,5.0]","[469.0,504.0]","[true,true]","[9.0,9.0]","[91.0,90.0]","[-66.0,-31.0]","[false,false]","[10.0,10.0]","[210.0,214.0]"
33200,33200,75.34654662672189,0.20045373242233971,5.34620466354436,24.58460350261362,78.43295581456164,20.783787171628497,50708.25359999526,38.0,2,"[0.20045373242233971,0.20045373242233971]","[76.96,76.7]","[75.34654662672189,75.34654662672189]","[10.0,10.0]","[5.34620466354436,5.34620466354436]","[5.0,5.0]","[78.43295581456164,78.43295581456164]","[696.0,682.0]","[24.58460350261362,24.58460350261362]","[1123950754,-1452601787]","[7198.937399997296,5795.257599997589]","[true,true]","[42.0,38.0]","[52238.69839999492,50708.25359999526]","[1.0,1.0]","[20.783787171628497,20.783787171628497]","[1992.0,2077.0]","[true,true]","[9.0,9.0]","[87.0,92.0]","[1457.0,1542.0]","[false,false]","[10.0,10.0]","[217.0,222.0]"
33200,33200,56.031924580267244,0.20316239014428328,1.7673191018466547,18.975775620583168,81.52634785383003,23.343006287325583,48299.155199996334,22.0,2,"[0.20316239014428328,0.20316239014428328]","[73.7,63.91]","[56.031924580267244,56.031924580267244]","[10.0,10.0]","[1.7673191018466547,1.7673191018466547]","[5.0,5.0]","[81.52634785383003,81.52634785383003]","[898.0,900.0]","[18.975775620583168,18.975775620583168]","[1293905016,-1390927269]","[6173.737199997886,3308.159599998682]","[true,true]","[22.0,39.0]","[50658.42399999553,48299.155199996334]","[1.0,1.0]","[23.343006287325583,23.343006287325583]","[1885.0,1194.0]","[true,true]","[9.0,9.0]","[90.0,91.0]","[1350.0,659.0]","[false,false]","[10.0,10.0]","[211.0,179.0]"
33200,33200,54.93477817634954,1.0,9.471960722904024,88.32295562934436,26.81130262051705,43.78398317133791,51712.858399994526,42.0,1,"[1.0]","[87.11]","[54.93477817634954]","[10.0]","[9.471960722904024]","[5.0]","[26.81130262051705]","[216.0]","[88.32295562934436]","[173759428]","[7447.1463999968255]","[true]","[42.0]","[51712.858399994526]","[1.0]","[43.78398317133791]","[3953.0]","[true]","[9.0]","[92.0]","[3418.0]","[false]","[10.0]","[243.0]"
33200,33200,61.0353958743808,0.2340578879654331,4.04784875528401,16.051445971796248,82.53557515879588,9.42350075698921,49448.49119999644,46.0,1,"[0.2340578879654331]","[61.57]","[61.0353958743808]","[10.0]","[4.04784875528401]","[5.0]","[82.53557515879588]","[754.0]","[16.051445971796248]","[-523182592]","[4600.160999998727]","[true]","[46.0]","[49448.49119999644]","[1.0]","[9.42350075698921]","[1014.0]","[true]","[9.0]","[86.0]","[479.0]","[false]","[10.0]","[212.0]"
33200,33200,0.0,0.44507358065703884,2.203077556881576,0.0,41.83921532093346,23.02628513955039,41426.67679999785,54.0,2,"[0.44507358065703884,0.44507358065703884]","[29.45,25.96]","[0.0,0.0]","[10.0,10.0]","[2.203077556881576,2.203077556881576]","[5.0,5.0]","[41.83921532093346,41.83921532093346]","[349.0,398.0]","[0.0,0.0]","[-1351476694,-1313817662]","[166.82900000074733,-3908.2431999997716]","[true,true]","[55.0,54.0]","[44849.64479999828,41426.67679999785]","[1.0,1.0]","[23.02628513955039,23.02628513955039]","[203.0,177.0]","[true,true]","[9.0,9.0]","[91.0,89.0]","[-332.0,-358.0]","[false,false]","[10.0,10.0]","[189.0,102.0]"
33200,33200,99.28318411898715,0.6578304504964751,10.0,0.0,41.87726708764167,12.548284024861115,47305.56799999656,26.0,3,"[0.6578304504964751,0.6578304504964751,0.6578304504964751]","[63.85999999999999,61.21,62.71]","[99.28318411898715,99.28318411898715,99.28318411898715]","[10.0,10.0,10.0]","[10.0,10.0,10.0]","[5.0,5.0,5.0]","[41.87726708764167,41.87726708764167,41.87726708764167]","[1052.0,999.0,965.0]","[0.0,0.0,0.0]","[-1203739499,53665711,1762932502]","[4412.2357999988235,1919.1907999989853,3832.3719999987225]","[true,true,true]","[26.0,45.0,44.0]","[49455.00159999639,47305.56799999656,48965.469599996366]","[1.0,1.0,1.0]","[12.548284024861115,12.548284024861115,12.548284024861115]","[1153.0,1068.0,1111.0]","[true,true,true]","[9.0,9.0,9.0]","[93.0,92.0,90.0]","[618.0,533.0,576.0]","[false,false,false]","[10.0,10.0,10.0]","[169.0,177.0,179.0]"
33200,33200,32.0806632144303,0.8036420599903913,8.17626421050657,100.0,45.16830199402877,45.951459813919215,53463.90559999385,38.0,1,"[0.8036420599903913]","[91.99000000000001]","[32.0806632144303]","[10.0]","[8.17626421050657]","[5.0]","[45.16830199402877]","[227.0]","[100.0]","[1611665773]","[9268.180399996163]","[true]","[38.0]","[53463.90559999385]","[1.0]","[45.951459813919215]","[4733.0]","[true]","[9.0]","[89.0]","[4198.0]","[false]","[10.0]","[245.0]"
33200,33200,82.32140890127798,0.24647189032620798,3.0761306890690823,95.38544730515135,94.8305521358684,39.804231222688564,54219.36239999381,34.0,1,"[0.24647189032620798]","[90.9]","[82.32140890127798]","[10.0]","[3.0761306890690823]","[5.0]","[94.8305521358684]","[167.0]","[95.38544730515135]","[-1425799622]","[8580.519399996156]","[true]","[34.0]","[54219.36239999381]","[1.0]","[39.804231222688564]","[4550.0]","[true]","[9.0]","[91.0]","[4015.0]","[false]","[10.0]","[248.0]"
33200,33200,22.200179426456266,0.20062736491420266,7.394552639068746,58.78851358268062,81.06831194378202,5.0,45361.21199999769,37.0,1,"[0.20062736491420266]","[40.63]","[22.200179426456266]","[10.0]","[7.394552639068746]","[5.0]","[81.06831194378202]","[894.0]","[58.78851358268062]","[777107565]","[468.4983999999604]","[true]","[37.0]","[45361.21199999769]","[1.0]","[5.0]","[430.0]","[true]","[9.0]","[92.0]","[-105.0]","[false]","[10.0]","[203.0]"
33200,33200,0.0,0.0,7.528749990659925,6.427289759214178,50.14226213380419,34.550472999357325,42167.610399998,59.0,1,"[0.0]","[25.22]","[0.0]","[10.0]","[7.528749990659925]","[5.0]","[50.14226213380419]","[719.0]","[6.427289759214178]","[-1624966522]","[-2617.806799999642]","[true]","[59.0]","[42167.610399998]","[1.0]","[34.550472999357325]","[140.0]","[true]","[9.0]","[95.0]","[-395.0]","[false]","[10.0]","[119.0]"
33200,33200,56.602964639039556,0.5383337993574584,2.4863513077215433,2.0662907376828707,92.81571757819664,43.492738520514045,46460.71839999747,51.0,1,"[0.5383337993574584]","[44.230000000000004]","[56.602964639039556]","[10.0]","[2.4863513077215433]","[5.0]","[92.81571757819664]","[831.0]","[2.0662907376828707]","[183466051]","[1129.9299999997966]","[true]","[51.0]","[46460.71839999747]","[1.0]","[43.492738520514045]","[549.0]","[true]","[9.0]","[88.0]","[14.0]","[false]","[10.0]","[159.0]"
33200,33200,50.63348775592935,0.9596226836452142,9.520408499474462,81.87383161855325,27.213886852675326,45.392298945654,51875.117599994155,19.0,3,"[0.9596226836452142,0.9596226836452142,0.9596226836452142]","[91.86999999999999,83.88,91.56]","[50.63348775592935,50.63348775592935,50.63348775592935]","[10.0,10.0,10.0]","[9.520408499474462,9.520408499474462,9.520408499474462]","[5.0,5.0,5.0]","[27.213886852675326,27.213886852675326,27.213886852675326]","[125.0,672.0,145.0]","[81.87383161855325,81.87383161855325,81.87383161855325]","[741464203,-2040685638,-395968370]","[6380.567599996604,7984.629999996781,8442.548999996223]","[true,true,true]","[19.0,39.0,38.0]","[51875.117599994155,52508.37919999443,53086.051999993986]","[1.0,1.0,1.0]","[45.392298945654,45.392298945654,45.392298945654]","[5057.0,2690.0,4710.0]","[true,true,true]","[9.0,9.0,9.0]","[91.0,93.0,92.0]","[4522.0,2155.0,4175.0]","[false,false,false]","[10.0,10.0,10.0]","[246.0,236.0,244.0]"
33200,33200,85.31886170570395,0.2908847756313781,2.79860534013725,81.73005585131328,28.749196175913685,31.454195160985677,43146.17359999819,56.0,1,"[0.2908847756313781]","[25.369999999999997]","[85.31886170570395]","[10.0]","[2.79860534013725]","[5.0]","[28.749196175913685]","[408.0]","[81.73005585131328]","[-262531737]","[-1811.268399999477]","[true]","[56.0]","[43146.17359999819]","[1.0]","[31.454195160985677]","[147.0]","[true]","[9.0]","[86.0]","[-388.0]","[false]","[10.0]","[24.0]"
33200,33200,34.88154964202159,0.7627802006119095,7.697152271633517,90.13389144753212,51.50388123425307,48.30924747110597,52150.807999994155,33.0,1,"[0.7627802006119095]","[90.13]","[34.88154964202159]","[10.0]","[7.697152271633517]","[5.0]","[51.50388123425307]","[281.0]","[90.13389144753212]","[982608288]","[7845.157199996516]","[true]","[33.0]","[52150.807999994155]","[1.0]","[48.30924747110597]","[4414.0]","[true]","[9.0]","[93.0]","[3879.0]","[false]","[10.0]","[239.0]"
33200,33200,99.89723156934596,0.5253696769584961,3.2666304596890874,31.08174668539389,75.04985875957442,29.09873521704056,49586.9623999958,30.0,2,"[0.5253696769584961,0.5253696769584961]","[65.36999999999999,73.83]","[99.89723156934596,99.89723156934596]","[10.0,10.0]","[3.2666304596890874,3.2666304596890874]","[5.0,5.0]","[75.04985875957442,75.04985875957442]","[748.0,509.0]","[31.08174668539389,31.08174668539389]","[711932456,-1791762882]","[4450.985199998191,5542.478799997916]","[true,true]","[30.0,36.0]","[49586.9623999958,50547.99759999552]","[1.0,1.0]","[29.09873521704056,29.09873521704056]","[1403.0,1995.0]","[true,true]","[9.0,9.0]","[86.0,90.0]","[868.0,1460.0]","[false,false]","[10.0,10.0]","[169.0,176.0]"
33200,33200,30.300568709880594,0.5429778860752196,4.889490897046166,52.7757534616759,61.86524500830149,22.166294211149516,49695.38559999552,34.0,2,"[0.5429778860752196,0.5429778860752196]","[73.61999999999999,77.75]","[30.300568709880594,30.300568709880594]","[10.0,10.0]","[4.889490897046166,4.889490897046166]","[5.0,5.0]","[61.86524500830149,61.86524500830149]","[644.0,648.0]","[52.7757534616759,52.7757534616759]","[-1424298983,1413663951]","[3967.0871999978626,6702.143799997364]","[true,true]","[38.0,34.0]","[49695.38559999552,51696.33199999501]","[1.0,1.0]","[22.166294211149516,22.166294211149516]","[2105.0,2068.0]","[true,true]","[9.0,9.0]","[89.0,91.0]","[1570.0,1533.0]","[false,false]","[10.0,10.0]","[224.0,214.0]"
33200,33200,22.658443367898123,0.8283167586541722,3.543369658135052,63.042277316667224,10.608366301602723,49.72087344728956,41183.287999998174,51.0,2,"[0.8283167586541722,0.8283167586541722]","[24.84,26.68]","[22.658443367898123,22.658443367898123]","[10.0,10.0]","[3.543369658135052,3.543369658135052]","[5.0,5.0]","[10.608366301602723,10.608366301602723]","[525.0,535.0]","[63.042277316667224,63.042277316667224]","[1764232280,1376979027]","[-3471.169999999547,-1734.2077999994726]","[true,true]","[55.0,51.0]","[41183.287999998174,42796.615199998276]","[1.0,1.0]","[49.72087344728956,49.72087344728956]","[130.0,165.0]","[true,true]","[9.0,9.0]","[90.0,90.0]","[-405.0,-370.0]","[false,false]","[10.0,10.0]","[13.0,7.0]"
33200,33200,70.36662440917138,0.45067527198673196,8.866443386057762,100.0,24.3606864184104,45.139782777844495,51935.46399999449,37.0,2,"[0.45067527198673196,0.45067527198673196]","[87.64,89.07000000000001]","[70.36662440917138,70.36662440917138]","[10.0,10.0]","[8.866443386057762,8.866443386057762]","[5.0,5.0]","[24.3606864184104,24.3606864184104]","[355.0,357.0]","[100.0,100.0]","[-1729126250,101748026]","[6652.68979999677,7011.450399996676]","[true,true]","[42.0,37.0]","[51935.46399999449,52690.67039999429]","[1.0,1.0]","[45.139782777844495,45.139782777844495]","[3447.0,3734.0]","[true,true]","[9.0,9.0]","[93.0,89.0]","[2912.0,3199.0]","[false,false]","[10.0,10.0]","[231.0,238.0]"
33200,33200,49.34060174284251,1.0,9.666705903167912,74.0235332584378,58.69700858888122,49.74549809109656,53449.1319999937,19.0,2,"[1.0,1.0]","[93.76,94.49]","[49.34060174284251,49.34060174284251]","[10.0,10.0]","[9.666705903167912,9.666705903167912]","[5.0,5.0]","[58.69700858888122,58.69700858888122]","[98.0,150.0]","[74.0235332584378,74.0235332584378]","[-1041946043,908735057]","[8734.703199995944,8501.079999995942]","[true,true]","[21.0,19.0]","[54580.93999999362,53449.1319999937]","[1.0,1.0]","[49.74549809109656,49.74549809109656]","[5940.0,6014.0]","[true,true]","[9.0,9.0]","[94.0,91.0]","[5405.0,5479.0]","[false,false]","[10.0,10.0]","[250.0,249.0]"
33200,33200,94.3867493924952,0.5478673034025556,5.991825309224742,71.77029646349047,86.73284373758324,18.340014435106575,50906.31999999472,45.0,1,"[0.5478673034025556]","[84.66]","[94.3867493924952]","[10.0]","[5.991825309224742]","[5.0]","[86.73284373758324]","[69.0]","[71.77029646349047]","[-595705443]","[5185.220599996908]","[true]","[45.0]","[50906.31999999472]","[1.0]","[18.340014435106575]","[2945.0]","[true]","[9.0]","[96.0]","[2410.0]","[false]","[10.0]","[250.0]"
33200,33200,79.17631806008697,0.0,10.0,24.58686848636954,62.233356019879224,5.202246345527584,44588.97839999767,38.0,5,"[0.0,0.0,0.0,0.0,0.0]","[37.580000000000005,38.98,39.879999999999995,40.660000000000004,41.06]","[79.17631806008697,79.17631806008697,79.17631806008697,79.17631806008697,79.17631806008697]","[10.0,10.0,10.0,10.0,10.0]","[10.0,10.0,10.0,10.0,10.0]","[5.0,5.0,5.0,5.0,5.0]","[62.233356019879224,62.233356019879224,62.233356019879224,62.233356019879224,62.233356019879224]","[680.0,629.0,666.0,568.0,636.0]","[24.58686848636954,24.58686848636954,24.58686848636954,24.58686848636954,24.58686848636954]","[192532365,1456072412,1488761154,-282098143,-1089492704]","[-799.2767999996431,-403.8326000000525,514.8224000000992,158.00240000001213,-660.8056000001307]","[true,true,true,true,true]","[46.0,48.0,45.0,45.0,38.0]","[45047.71119999805,45394.26479999762,44937.78559999782,45501.185599997705,44588.97839999767]","[1.0,1.0,1.0,1.0,1.0]","[5.202246345527584,5.202246345527584,5.202246345527584,5.202246345527584,5.202246345527584]","[388.0,401.0,407.0,411.0,465.0]","[true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0]","[93.0,89.0,90.0,92.0,91.0]","[-147.0,-134.0,-128.0,-124.0,-70.0]","[false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0]","[210.0,211.0,210.0,210.0,216.0]"
33200,33200,65.03486555213324,0.758735191855105,5.825942377761075,100.0,63.26741227290208,50.0,52217.16399999388,33.0,1,"[0.758735191855105]","[92.11]","[65.03486555213324]","[10.0]","[5.825942377761075]","[5.0]","[63.26741227290208]","[63.0]","[100.0]","[-1811809544]","[7861.37059999624]","[true]","[33.0]","[52217.16399999388]","[1.0]","[50.0]","[5585.0]","[true]","[9.0]","[99.0]","[5050.0]","[false]","[10.0]","[250.0]"
33200,33200,80.65387562328726,0.1366729511798616,5.370454292118259,48.560075849776155,53.604352347424005,19.402673070019826,50425.30159999523,27.0,1,"[0.1366729511798616]","[77.61]","[80.65387562328726]","[10.0]","[5.370454292118259]","[5.0]","[53.604352347424005]","[431.0]","[48.560075849776155]","[-470727591]","[5161.9333999974915]","[true]","[27.0]","[50425.30159999523]","[1.0]","[19.402673070019826]","[2149.0]","[true]","[9.0]","[94.0]","[1614.0]","[false]","[10.0]","[240.0]"
33200,33200,86.60103608022153,0.7437063095491732,10.0,13.760743823259014,35.91292511880503,5.953061442560063,45782.885599997215,40.0,2,"[0.7437063095491732,0.7437063095491732]","[47.5,46.46]","[86.60103608022153,86.60103608022153]","[10.0,10.0]","[10.0,10.0]","[5.0,5.0]","[35.91292511880503,35.91292511880503]","[707.0,790.0]","[13.760743823259014,13.760743823259014]","[-588329677,1071160028]","[601.8363999997382,811.1707999997889]","[true,true]","[45.0,40.0]","[45782.885599997215,45888.804799997495]","[1.0,1.0]","[5.953061442560063,5.953061442560063]","[600.0,562.0]","[true,true]","[9.0,9.0]","[96.0,90.0]","[65.0,27.0]","[false,false]","[10.0,10.0]","[164.0,162.0]"
33200,33200,41.932064748149536,0.4918217425881006,2.938660996751892,13.80892888776839,67.82886515872354,37.79276155934903,44576.959199997684,42.0,2,"[0.4918217425881006,0.4918217425881006]","[39.75,75.53999999999999]","[41.932064748149536,41.932064748149536]","[10.0,10.0]","[2.938660996751892,2.938660996751892]","[5.0,5.0]","[67.82886515872354,67.82886515872354]","[769.0,782.0]","[13.80892888776839,13.80892888776839]","[-147090752,-18510599]","[-1307.7140000000727,5167.8177999977415]","[true,true]","[54.0,42.0]","[44576.959199997684,50239.50479999538]","[1.0,1.0]","[37.79276155934903,37.79276155934903]","[473.0,1808.0]","[true,true]","[9.0,9.0]","[92.0,91.0]","[-62.0,1273.0]","[false,false]","[10.0,10.0]","[185.0,198.0]"
33200,33200,92.69628741166909,0.0,3.8370471188094593,29.44772582156718,75.38539261093138,6.74218522786906,45043.203999997466,55.0,1,"[0.0]","[41.510000000000005]","[92.69628741166909]","[10.0]","[3.8370471188094593]","[5.0]","[75.38539261093138]","[560.0]","[29.44772582156718]","[-99884489]","[-299.1028000001388]","[true]","[55.0]","[45043.203999997466]","[1.0]","[6.74218522786906]","[463.0]","[true]","[9.0]","[90.0]","[-72.0]","[false]","[10.0]","[210.0]"
33200,33200,33.52110840651646,0.6190330112479221,5.17865345258016,38.774907569409336,18.486292030476935,39.46372883720988,43196.003199998406,44.0,2,"[0.6190330112479221,0.6190330112479221]","[23.87,27.63]","[33.52110840651646,33.52110840651646]","[10.0,10.0]","[5.17865345258016,5.17865345258016]","[5.0,5.0]","[18.486292030476935,18.486292030476935]","[902.0,1013.0]","[38.774907569409336,38.774907569409336]","[-1183396156,1805152976]","[-1561.6821999992244,-99.53399999945395]","[true,true]","[55.0,44.0]","[43196.003199998406,44552.920799998254]","[1.0,1.0]","[39.46372883720988,39.46372883720988]","[146.0,207.0]","[true,true]","[9.0,9.0]","[96.0,90.0]","[-389.0,-328.0]","[false,false]","[10.0,10.0]","[34.0,28.0]"
33200,33200,94.62729769153722,0.17973387160120655,1.6766571310104261,52.802702880764826,39.03928822711909,33.494354531515064,42191.39839999794,42.0,2,"[0.17973387160120655,0.17973387160120655]","[30.4,26.66]","[94.62729769153722,94.62729769153722]","[10.0,10.0]","[1.6766571310104261,1.6766571310104261]","[5.0,5.0]","[39.03928822711909,39.03928822711909]","[339.0,260.0]","[52.802702880764826,52.802702880764826]","[42033113,-1145566292]","[-1662.2177999995038,-2549.697999999713]","[true,true]","[42.0,54.0]","[43371.78399999825,42191.39839999794]","[1.0,1.0]","[33.494354531515064,33.494354531515064]","[219.0,156.0]","[true,true]","[9.0,9.0]","[89.0,91.0]","[-316.0,-379.0]","[false,false]","[10.0,10.0]","[55.0,11.0]"
33200,33200,100.0,0.8533849247889411,1.2320632123610216,53.75555886555562,69.12687191312912,43.70288861625174,51897.90399999429,40.0,1,"[0.8533849247889411]","[88.97]","[100.0]","[10.0]","[1.2320632123610216]","[5.0]","[69.12687191312912]","[107.0]","[53.75555886555562]","[1980024536]","[7002.748999996533]","[true]","[40.0]","[51897.90399999429]","[1.0]","[43.70288861625174]","[4494.0]","[true]","[9.0]","[88.0]","[3959.0]","[false]","[10.0]","[249.0]"
33200,33200,24.83658530893471,0.0321154350105722,5.783381074606767,3.562372198071037,51.56136489658455,29.353790408689964,47192.88799999711,48.0,1,"[0.0321154350105722]","[49.13]","[24.83658530893471]","[10.0]","[5.783381074606767]","[5.0]","[51.56136489658455]","[1231.0]","[3.562372198071037]","[-1307696087]","[2306.371799999404]","[true]","[48.0]","[47192.88799999711]","[1.0]","[29.353790408689964]","[747.0]","[true]","[9.0]","[94.0]","[212.0]","[false]","[10.0]","[194.0]"
33200,33200,85.2222157590777,0.9513383661863499,3.25665294280546,98.61399309610285,95.25889138608169,50.0,53159.41919999377,28.0,1,"[0.9513383661863499]","[94.62]","[85.2222157590777]","[10.0]","[3.25665294280546]","[5.0]","[95.25889138608169]","[13.0]","[98.61399309610285]","[-1887424129]","[8083.412799996026]","[true]","[28.0]","[53159.41919999377]","[1.0]","[50.0]","[6232.0]","[true]","[9.0]","[90.0]","[5697.0]","[false]","[10.0]","[250.0]"
33200,33200,84.87878048901523,0.6144452913440868,2.702909391306177,69.52178902053231,80.03248292826954,7.95183287218533,49092.67279999619,43.0,1,"[0.6144452913440868]","[65.13]","[84.87878048901523]","[10.0]","[2.702909391306177]","[5.0]","[80.03248292826954]","[127.0]","[69.52178902053231]","[1288748116]","[4160.020399998415]","[true]","[43.0]","[49092.67279999619]","[1.0]","[7.95183287218533]","[1250.0]","[true]","[9.0]","[94.0]","[715.0]","[false]","[10.0]","[244.0]"
33200,33200,37.593081833218676,0.7708780256477007,10.0,65.2549671128527,83.6590681433582,39.730896885296595,54224.62079999366,29.0,1,"[0.7708780256477007]","[92.35]","[37.593081833218676]","[10.0]","[10.0]","[5.0]","[83.6590681433582]","[315.0]","[65.2549671128527]","[1136466728]","[8524.429799995858]","[true]","[29.0]","[54224.62079999366]","[1.0]","[39.730896885296595]","[4736.0]","[true]","[9.0]","[90.0]","[4201.0]","[false]","[10.0]","[240.0]"
33200,33200,29.45487437926795,1.0,3.706893623941128,99.06213605027035,99.84677334453485,50.0,52608.78959999402,29.0,2,"[1.0,1.0]","[93.27,91.19]","[29.45487437926795,29.45487437926795]","[10.0,10.0]","[3.706893623941128,3.706893623941128]","[5.0,5.0]","[99.84677334453485,99.84677334453485]","[216.0,185.0]","[99.06213605027035,99.06213605027035]","[1090512104,-1707905689]","[7659.5481999961485,7625.305999996373]","[true,true]","[37.0,29.0]","[52620.55839999389,52608.78959999402]","[1.0,1.0]","[50.0,50.0]","[5273.0,5136.0]","[true,true]","[9.0,9.0]","[88.0,89.0]","[4738.0,4601.0]","[false,false]","[10.0,10.0]","[247.0,245.0]"
33200,33200,31.239749024213424,0.8348530013784151,6.431879457217236,99.99999941994875,32.819733683990314,46.522043019270384,44745.728799997705,31.0,2,"[0.8348530013784151,0.8348530013784151]","[41.46,89.12]","[31.239749024213424,31.239749024213424]","[10.0,10.0]","[6.431879457217236,6.431879457217236]","[5.0,5.0]","[32.819733683990314,32.819733683990314]","[1035.0,243.0]","[99.99999941994875,99.99999941994875]","[-1357135747,1202912872]","[-408.0267999998687,6139.557599996559]","[true,true]","[34.0,31.0]","[44745.728799997705,51308.96319999427]","[1.0,1.0]","[46.522043019270384,46.522043019270384]","[496.0,4279.0]","[true,true]","[9.0,9.0]","[89.0,90.0]","[-39.0,3744.0]","[false,false]","[10.0,10.0]","[190.0,241.0]"
33200,33200,100.0,0.7236175186912425,9.140898751712044,2.438412719139998,35.503358634295644,5.0,41102.65919999816,47.0,2,"[0.7236175186912425,0.7236175186912425]","[20.810000000000002,27.700000000000003]","[100.0,100.0]","[10.0,10.0]","[9.140898751712044,9.140898751712044]","[5.0,5.0]","[35.503358634295644,35.503358634295644]","[903.0,925.0]","[2.438412719139998,2.438412719139998]","[351579991,307020702]","[-4207.158199999612,-2156.4447999995828]","[true,true]","[58.0,47.0]","[41102.65919999816,42882.25199999814]","[1.0,1.0]","[5.0,5.0]","[125.0,191.0]","[true,true]","[9.0,9.0]","[95.0,91.0]","[-410.0,-344.0]","[false,false]","[10.0,10.0]","[91.0,91.0]"
33200,33200,72.8163210252545,0.7615431696261791,9.6407947305055,73.41126875472722,69.87266238319532,49.8305817382161,54624.00879999345,29.0,1,"[0.7615431696261791]","[94.97]","[72.8163210252545]","[10.0]","[9.6407947305055]","[5.0]","[69.87266238319532]","[95.0]","[73.41126875472722]","[1917904924]","[9581.618599995716]","[true]","[29.0]","[54624.00879999345]","[1.0]","[49.8305817382161]","[6185.0]","[true]","[9.0]","[92.0]","[5650.0]","[false]","[10.0]","[249.0]"
